"gene" "pval" "padj" "logfc" "method"
"Clcn4" "Clcn4" 0.100722282361507 1 -0.0367275745221685 "seurat"
"Zc2hc1a" "Zc2hc1a" 0.100749242315437 1 0.105262930994237 "seurat"
"Tsnax" "Tsnax" 0.100813543777608 1 0.085747053065552 "seurat"
"Aurkaip1" "Aurkaip1" 0.100864794702814 1 -0.024346379229677 "seurat"
"Rab8a" "Rab8a" 0.100889751403599 1 0.087169377013065 "seurat"
"Leprotl1" "Leprotl1" 0.101030074267481 1 -0.0238001261886911 "seurat"
"Taf1b" "Taf1b" 0.101083847727943 1 -0.0381985148884177 "seurat"
"P4htm" "P4htm" 0.101138880284936 1 -0.0228431378829793 "seurat"
"Myo9a" "Myo9a" 0.101286762444016 1 0.0558023355468132 "seurat"
"Palm" "Palm" 0.101507200258617 1 0.0973639133876896 "seurat"
"Eny2" "Eny2" 0.101773388285628 1 0.122743370794247 "seurat"
"Sfxn1" "Sfxn1" 0.101799766526957 1 -0.0311941964852941 "seurat"
"Dcx" "Dcx" 0.10181148196999 1 -0.0135425390114314 "seurat"
"Bcan" "Bcan" 0.101818345566695 1 0.00299603114483904 "seurat"
"Emg1" "Emg1" 0.101921732168799 1 -0.0277273033182691 "seurat"
"Poldip2" "Poldip2" 0.101930202579099 1 0.101539946864877 "seurat"
"Vmp1" "Vmp1" 0.101950919158512 1 -0.0294435853574091 "seurat"
"Glrx5" "Glrx5" 0.10201055553507 1 0.0992310273472343 "seurat"
"Cfap100" "Cfap100" 0.102066287153682 1 -0.022426923823534 "seurat"
"Prepl" "Prepl" 0.102075410714996 1 0.0373058697497783 "seurat"
"Crot" "Crot" 0.102267292863662 1 0.084008649860193 "seurat"
"Gramd1a" "Gramd1a" 0.102369031568352 1 -0.0398796703874965 "seurat"
"Asphd1" "Asphd1" 0.102464185456094 1 -0.0335424656547983 "seurat"
"Ptk2" "Ptk2" 0.102550003101767 1 -0.0290267220940135 "seurat"
"Acads" "Acads" 0.102638505140477 1 -0.0372403190546656 "seurat"
"Sh3bgrl3" "Sh3bgrl3" 0.102647314076366 1 -0.0209172039879526 "seurat"
"Tatdn2" "Tatdn2" 0.102651109271524 1 0.065455111651736 "seurat"
"Nbl1" "Nbl1" 0.102837591416687 1 -0.0222403970002176 "seurat"
"2610507B11Rik" "2610507B11Rik" 0.103018650960426 1 -0.037962577279938 "seurat"
"Fam192a" "Fam192a" 0.103187182318708 1 0.0925785501943663 "seurat"
"Tmem55a" "Tmem55a" 0.103311739123187 1 0.0771898112089749 "seurat"
"Clpx" "Clpx" 0.103426323074727 1 -0.0393159672025036 "seurat"
"Eif5" "Eif5" 0.103541871549882 1 -0.0275441410253725 "seurat"
"Fhl1" "Fhl1" 0.103712528311157 1 0.0844309225673132 "seurat"
"Tfam" "Tfam" 0.103764944939835 1 -0.0343460646935317 "seurat"
"Cntln" "Cntln" 0.104070393806976 1 -0.0421399001864656 "seurat"
"Pea15a" "Pea15a" 0.104078144847141 1 -0.0211842860393254 "seurat"
"Nufip2" "Nufip2" 0.104115363930865 1 -0.0265548417199676 "seurat"
"Arpc1b" "Arpc1b" 0.104231406122273 1 -0.0207692286399461 "seurat"
"Trmu" "Trmu" 0.104249767913482 1 -0.0313624357450092 "seurat"
"Znrf2" "Znrf2" 0.104261399152485 1 -0.0259961106805362 "seurat"
"Fh1" "Fh1" 0.104648335602779 1 0.0974632481132006 "seurat"
"Copg2" "Copg2" 0.104732821859921 1 0.0604654953471158 "seurat"
"Hiat1" "Hiat1" 0.104875825257495 1 0.0485540213995605 "seurat"
"Mpc2" "Mpc2" 0.104954291599038 1 0.085293999553717 "seurat"
"Smim3" "Smim3" 0.105009632359124 1 0.0436338054096611 "seurat"
"Mboat2" "Mboat2" 0.105126232859933 1 -0.0322127875006542 "seurat"
"Gtf2i" "Gtf2i" 0.105178219619696 1 -0.0247786238787432 "seurat"
"Rfc3" "Rfc3" 0.105254324099876 1 -0.0121273610358718 "seurat"
"Nanos1" "Nanos1" 0.105608597668537 1 0.0511838731742599 "seurat"
"Rybp" "Rybp" 0.10564236465391 1 -0.0280958085462245 "seurat"
"Pigk" "Pigk" 0.105655943539077 1 -0.0214178095685056 "seurat"
"Iqsec2" "Iqsec2" 0.105669501176233 1 -0.0401326431620327 "seurat"
"Emc8" "Emc8" 0.105672367390979 1 0.123474185403048 "seurat"
"Clcn3" "Clcn3" 0.10588319285532 1 0.0970183393650148 "seurat"
"Zdhhc2" "Zdhhc2" 0.105884131102611 1 0.101730397203527 "seurat"
"Cant1" "Cant1" 0.106224229314913 1 -0.037276770744937 "seurat"
"Lzts2" "Lzts2" 0.106244196915865 1 -0.0233452900393256 "seurat"
"Dkkl1" "Dkkl1" 0.106249916365007 1 0.0656602275967987 "seurat"
"Ctsa" "Ctsa" 0.106306501473029 1 -0.0409222956544696 "seurat"
"Tlk1" "Tlk1" 0.106355797924692 1 -0.0384732035411086 "seurat"
"Exoc1" "Exoc1" 0.106451799630502 1 -0.0209909250233493 "seurat"
"Pithd1" "Pithd1" 0.106511454758488 1 0.0970539475324098 "seurat"
"Stt3a" "Stt3a" 0.106712134983091 1 0.0538598499991087 "seurat"
"Sh3bgrl" "Sh3bgrl" 0.106827137721559 1 0.12877583193959 "seurat"
"Tnfaip8" "Tnfaip8" 0.106830163031335 1 -0.0242418041919449 "seurat"
"Anxa6" "Anxa6" 0.106883393912543 1 0.0665795672540936 "seurat"
"Zfp36l2" "Zfp36l2" 0.106981074730838 1 -0.0193707127471708 "seurat"
"Cpox" "Cpox" 0.106985224803031 1 -0.0325181649978586 "seurat"
"Fam222b" "Fam222b" 0.107085463555909 1 -0.0275001033791163 "seurat"
"Mapk3" "Mapk3" 0.107095325169971 1 0.117779965323349 "seurat"
"Eef1a2" "Eef1a2" 0.107096030509203 1 0.0965499839599999 "seurat"
"Eif4a3" "Eif4a3" 0.107140923775115 1 -0.0356289333094981 "seurat"
"Rnf157" "Rnf157" 0.10751043072144 1 -0.0298330495903981 "seurat"
"Slc25a19" "Slc25a19" 0.107528843249912 1 0.0853681127899993 "seurat"
"Junb" "Junb" 0.107532432305828 1 0.0548149641852117 "seurat"
"Trp53rkb" "Trp53rkb" 0.107614321736504 1 0.0617176476750803 "seurat"
"Lmnb1" "Lmnb1" 0.107800093892994 1 -0.0288329696096453 "seurat"
"Pik3ca" "Pik3ca" 0.107867980730063 1 -0.0272437554508705 "seurat"
"Ddt" "Ddt" 0.107885937776956 1 -0.00520159323080316 "seurat"
"Casp3" "Casp3" 0.108000527005092 1 -0.0240932296570761 "seurat"
"Mat2a" "Mat2a" 0.108025568345215 1 -0.0432917940734419 "seurat"
"1700047I17Rik2" "1700047I17Rik2" 0.108059088126596 1 -0.0236271323521292 "seurat"
"Alcam" "Alcam" 0.108060879629228 1 -0.0078337242452764 "seurat"
"Cog7" "Cog7" 0.1080972801203 1 -0.0364662064236495 "seurat"
"Ppm1h" "Ppm1h" 0.108250309416772 1 0.0920811819157887 "seurat"
"Nol4" "Nol4" 0.108399167811209 1 -0.0340203584293501 "seurat"
"Gtf3c3" "Gtf3c3" 0.108451018725223 1 -0.0267576668069656 "seurat"
"Cd151" "Cd151" 0.108561538445014 1 -0.0355333296640477 "seurat"
"Scyl1" "Scyl1" 0.108640741162536 1 -0.0114959105714 "seurat"
"Ccdc184" "Ccdc184" 0.108699649759369 1 0.101571919215532 "seurat"
"Abat" "Abat" 0.10881462712146 1 -0.0243888152157953 "seurat"
"Pnmal2" "Pnmal2" 0.108884840254042 1 -0.00894062688711184 "seurat"
"Nelfcd" "Nelfcd" 0.108959760579535 1 0.0779628347873627 "seurat"
"Usp3" "Usp3" 0.109366698176046 1 -0.0357610759730413 "seurat"
"Pigx" "Pigx" 0.109503283420478 1 -0.0287357200758265 "seurat"
"Fsd1" "Fsd1" 0.10955414951228 1 0.109105425112094 "seurat"
"Ssbp2" "Ssbp2" 0.109671988691844 1 0.0841667265037965 "seurat"
"Slitrk2" "Slitrk2" 0.109685311507931 1 -0.0268791649821679 "seurat"
"Eps8" "Eps8" 0.109893053491008 1 0.0533410244849293 "seurat"
"Cttnbp2nl" "Cttnbp2nl" 0.109932151215859 1 -0.027266456356478 "seurat"
"3110082J24Rik" "3110082J24Rik" 0.109974019949439 1 -0.0344624183126748 "seurat"
"Il11ra1" "Il11ra1" 0.109985292439006 1 -0.0283655871776316 "seurat"
"Isoc1" "Isoc1" 0.110069713395719 1 0.0601239535049148 "seurat"
"Tmem178" "Tmem178" 0.110238627580191 1 0.0412877980996437 "seurat"
"Sobp" "Sobp" 0.1103415436485 1 -0.024344481017024 "seurat"
"Nudt1" "Nudt1" 0.110357601861491 1 -0.041594675600481 "seurat"
"Vma21" "Vma21" 0.110365242422461 1 0.0916671629502409 "seurat"
"Hmgcl" "Hmgcl" 0.110415325952512 1 0.055909150930242 "seurat"
"Xrcc6" "Xrcc6" 0.11064238753748 1 -0.0128623795673794 "seurat"
"Clpp" "Clpp" 0.110911493472601 1 -0.0132725466377529 "seurat"
"Atp6v0a1" "Atp6v0a1" 0.110999398379486 1 0.0797198842959944 "seurat"
"Fbxo41" "Fbxo41" 0.111010374841439 1 -0.0218455329719172 "seurat"
"Psmb6" "Psmb6" 0.111210805486979 1 0.0598204763140853 "seurat"
"Rgs7bp" "Rgs7bp" 0.111259937141166 1 -0.0276810838300435 "seurat"
"Hes6" "Hes6" 0.111379266768886 1 -0.00473526179920891 "seurat"
"Syt4" "Syt4" 0.111708537739799 1 0.111286364755252 "seurat"
"Lsm1" "Lsm1" 0.111767235860728 1 0.104230701958669 "seurat"
"Slc27a1" "Slc27a1" 0.112069552693739 1 0.06648636673654 "seurat"
"4931428F04Rik" "4931428F04Rik" 0.112620427826718 1 -0.016892577986804 "seurat"
"Rhob" "Rhob" 0.11271706929752 1 -0.0215874400799071 "seurat"
"Nifk" "Nifk" 0.112944063515685 1 -0.0218911914840265 "seurat"
"Dock3" "Dock3" 0.113036782132996 1 -0.0262880896070302 "seurat"
"Poglut1" "Poglut1" 0.113081795537588 1 -0.0317712463175352 "seurat"
"Txndc15" "Txndc15" 0.113249942852055 1 0.100322690681905 "seurat"
"Marf1" "Marf1" 0.113389887293692 1 -0.0143363578151631 "seurat"
"Ddx39b" "Ddx39b" 0.113394711903315 1 -0.0222234538608159 "seurat"
"Pcyt1b" "Pcyt1b" 0.113492973421332 1 -0.0430756659255483 "seurat"
"Rsu1" "Rsu1" 0.11357411039514 1 -0.0367092532965287 "seurat"
"Hook3" "Hook3" 0.11359291542707 1 -0.0325357434906354 "seurat"
"Skiv2l2" "Skiv2l2" 0.113745769806355 1 0.0397444847439857 "seurat"
"Cx3cl1" "Cx3cl1" 0.113799909550373 1 0.0485500899571972 "seurat"
"Lztfl1" "Lztfl1" 0.113807819531848 1 -0.036130484993239 "seurat"
"Cd47" "Cd47" 0.113818871554588 1 0.101000979048193 "seurat"
"Trp53inp2" "Trp53inp2" 0.113855182435785 1 -0.0119959627348859 "seurat"
"Adprhl2" "Adprhl2" 0.113883480501142 1 -0.0258289413784405 "seurat"
"Pbdc1" "Pbdc1" 0.113919427336816 1 -0.0396864514357735 "seurat"
"Ccnl1" "Ccnl1" 0.114052937975234 1 -0.0381000551586257 "seurat"
"1110017D15Rik" "1110017D15Rik" 0.114057292576572 1 0.0842963784923636 "seurat"
"Trabd" "Trabd" 0.114179613834768 1 -0.0243666624912367 "seurat"
"Irf2bp2" "Irf2bp2" 0.114271957138814 1 -0.0407613667747188 "seurat"
"Impact" "Impact" 0.114281116028351 1 0.0653397749789331 "seurat"
"Ythdc1" "Ythdc1" 0.114463487149086 1 -0.0459148494484591 "seurat"
"Zfp950" "Zfp950" 0.114670772850255 1 -0.0396499300236111 "seurat"
"Acadl" "Acadl" 0.114673029371913 1 -0.0101639791343371 "seurat"
"Rnh1" "Rnh1" 0.114808560625458 1 -0.0371180873623526 "seurat"
"Pet100" "Pet100" 0.114899651680325 1 -0.0149662186125012 "seurat"
"Jak1" "Jak1" 0.114912437667654 1 0.0870445077265178 "seurat"
"Mphosph10" "Mphosph10" 0.11492284072261 1 -0.0411834070546493 "seurat"
"Edc3" "Edc3" 0.115034073071082 1 0.0572405845875279 "seurat"
"Nacad" "Nacad" 0.115034491392983 1 -0.0269908496953653 "seurat"
"Hdac1" "Hdac1" 0.11509261940894 1 -0.0297530713394724 "seurat"
"B3galnt1" "B3galnt1" 0.115138670274421 1 0.056116992986635 "seurat"
"Etfa" "Etfa" 0.115408647312488 1 0.101976778814337 "seurat"
"Tatdn1" "Tatdn1" 0.11548038856225 1 0.0741850468697757 "seurat"
"St3gal2" "St3gal2" 0.115540033994578 1 0.0545259625648904 "seurat"
"Aqp11" "Aqp11" 0.115649163444276 1 0.0619051471529251 "seurat"
"Fance" "Fance" 0.115849048747667 1 -0.0185676617876391 "seurat"
"Gpatch4" "Gpatch4" 0.115945881954401 1 -0.0204657766323863 "seurat"
"Sf3b4" "Sf3b4" 0.116019661958457 1 0.100848507783054 "seurat"
"Anapc4" "Anapc4" 0.116021125978543 1 -0.0227133801412917 "seurat"
"Itpka" "Itpka" 0.116025665156102 1 0.0735537904705892 "seurat"
"9030624J02Rik" "9030624J02Rik" 0.116410733309231 1 0.0819237406252193 "seurat"
"Tceal6" "Tceal6" 0.116659887224805 1 0.103864271219028 "seurat"
"Otub1" "Otub1" 0.116670499073247 1 0.0146921038617049 "seurat"
"Scd1" "Scd1" 0.116996896621776 1 0.102765536617162 "seurat"
"Plscr3" "Plscr3" 0.117019732136113 1 -0.026297116792169 "seurat"
"Mex3b" "Mex3b" 0.117217402336227 1 0.0343464966463919 "seurat"
"Luc7l" "Luc7l" 0.117296678125337 1 -0.0195645866837674 "seurat"
"Dynll2" "Dynll2" 0.117326490112072 1 0.0770523743011353 "seurat"
"Aagab" "Aagab" 0.117468803798508 1 0.0670832480597933 "seurat"
"Tmem14c" "Tmem14c" 0.117518439900353 1 -0.0241819364087928 "seurat"
"Cmss1" "Cmss1" 0.117629102846323 1 0.0578279625438001 "seurat"
"Far1" "Far1" 0.117755337687085 1 -0.0349275571220833 "seurat"
"Nup50" "Nup50" 0.117765033505455 1 -0.0334130948354747 "seurat"
"Napb" "Napb" 0.117863243266585 1 -0.00685250282810024 "seurat"
"Lpcat1" "Lpcat1" 0.118218027713268 1 -0.0165582734551435 "seurat"
"Aco1" "Aco1" 0.118309037981244 1 -0.0191295707135258 "seurat"
"Sephs2" "Sephs2" 0.118388412163444 1 0.0850206106290911 "seurat"
"Krr1" "Krr1" 0.118550846985343 1 -0.0286109154115818 "seurat"
"Hspa8" "Hspa8" 0.11882731231246 1 -0.0235204221308707 "seurat"
"Chchd3" "Chchd3" 0.118856366373778 1 -0.0362677748663577 "seurat"
"Syncrip" "Syncrip" 0.118980556823255 1 -0.022528367692022 "seurat"
"Naa60" "Naa60" 0.119031776203846 1 0.0924259546812576 "seurat"
"Rnf13" "Rnf13" 0.119463445706655 1 0.0785191337401286 "seurat"
"Mxd4" "Mxd4" 0.119529604782855 1 -0.0209581989902292 "seurat"
"Pnpla8" "Pnpla8" 0.119577418245256 1 0.0902470184579381 "seurat"
"3110062M04Rik" "3110062M04Rik" 0.119663935397257 1 -0.0300974313631001 "seurat"
"Tmem100" "Tmem100" 0.119723926758051 1 0.1008257643088 "seurat"
"Rnf216" "Rnf216" 0.11992429480548 1 -0.0316507542267039 "seurat"
"Timm9" "Timm9" 0.119940406686261 1 -0.0391092599957875 "seurat"
"Rbm5" "Rbm5" 0.120015735667004 1 -0.0158180517416649 "seurat"
"Cdc42ep2" "Cdc42ep2" 0.12012469588627 1 -0.0350886174145139 "seurat"
"Zfp622" "Zfp622" 0.120255533299094 1 -0.00788170520910281 "seurat"
"Sf1" "Sf1" 0.120298268783872 1 -0.0389697297788594 "seurat"
"Fam98b" "Fam98b" 0.120334157595494 1 -0.043634441088819 "seurat"
"Lypd6b" "Lypd6b" 0.120382582243556 1 0.0598770103426027 "seurat"
"Fam213a" "Fam213a" 0.120516518481182 1 -0.0318277013139652 "seurat"
"Tpd52" "Tpd52" 0.120563961993223 1 0.0887265080113253 "seurat"
"Ten1" "Ten1" 0.120856581011599 1 -0.00669071363412921 "seurat"
"Ralgps2" "Ralgps2" 0.120908582298481 1 -0.0135284292663236 "seurat"
"Bloc1s2" "Bloc1s2" 0.121015232100364 1 0.0968918444838479 "seurat"
"Sept3" "Sept3" 0.121086498918292 1 -0.0255502127553823 "seurat"
"Zrsr2" "Zrsr2" 0.121187472096234 1 -0.0187358036006838 "seurat"
"Hes1" "Hes1" 0.121201281101305 1 0.086557280858872 "seurat"
"Cask" "Cask" 0.121332277001326 1 0.112568924418118 "seurat"
"Kcnmb4os2" "Kcnmb4os2" 0.121495530697842 1 -0.0321011294675008 "seurat"
"Gabbr1" "Gabbr1" 0.121912002730959 1 -0.0247584753609531 "seurat"
"Irf3" "Irf3" 0.122218212125277 1 -0.035171523314423 "seurat"
"Bcl9" "Bcl9" 0.122427893100734 1 -0.0179418635654807 "seurat"
"Tasp1" "Tasp1" 0.122525681235253 1 0.0521600984462659 "seurat"
"Ap1ar" "Ap1ar" 0.12292918906145 1 0.113119430477975 "seurat"
"Asf1a" "Asf1a" 0.122934347276214 1 0.0723838789008595 "seurat"
"Dcaf17" "Dcaf17" 0.122941125949909 1 0.0505350711622156 "seurat"
"Dnajb1" "Dnajb1" 0.123296371591099 1 -0.0275367266034798 "seurat"
"Ehd3" "Ehd3" 0.123303709916209 1 0.0665597978941552 "seurat"
"Nipa2" "Nipa2" 0.123314250920465 1 0.0706529688019651 "seurat"
"Ado" "Ado" 0.123437030105614 1 0.0886798344050172 "seurat"
"Pip4k2a" "Pip4k2a" 0.123595937660885 1 0.0506323779700718 "seurat"
"Snx6" "Snx6" 0.123780260818015 1 -0.0159321840695842 "seurat"
"Spr" "Spr" 0.123835192568757 1 -0.00595451576151396 "seurat"
"Morn4" "Morn4" 0.123842130017719 1 0.088353499024609 "seurat"
"Serp2" "Serp2" 0.123884802721316 1 -0.0308242797881229 "seurat"
"Cdc42bpb" "Cdc42bpb" 0.123905257743855 1 -0.0175142336956152 "seurat"
"Ppil1" "Ppil1" 0.124029943632985 1 -0.0317495450913116 "seurat"
"Abca1" "Abca1" 0.124279469026933 1 -0.0174143030466332 "seurat"
"Ccdc53" "Ccdc53" 0.124364141223455 1 -0.0304227974872741 "seurat"
"1600020E01Rik" "1600020E01Rik" 0.124365588896555 1 -0.0272576585863104 "seurat"
"Hdhd2" "Hdhd2" 0.124648719442049 1 0.0996147186531606 "seurat"
"Klc2" "Klc2" 0.124653834063784 1 0.0930344066190676 "seurat"
"Trappc10" "Trappc10" 0.124794042348226 1 -0.0272614860063497 "seurat"
"Tspan14" "Tspan14" 0.12484333801793 1 -0.0304986000877774 "seurat"
"Crbn" "Crbn" 0.125029353656728 1 0.0460013383780273 "seurat"
"Lrrtm1" "Lrrtm1" 0.125444907138111 1 0.0614267247193639 "seurat"
"Diaph1" "Diaph1" 0.125501238751629 1 -0.0365835679281162 "seurat"
"2900052N01Rik" "2900052N01Rik" 0.125559150780544 1 0.068104162183407 "seurat"
"Gpr37l1" "Gpr37l1" 0.12558443983472 1 -0.0178542962965572 "seurat"
"Flrt2" "Flrt2" 0.125598138288166 1 -0.0392353695847721 "seurat"
"Siva1" "Siva1" 0.125755199698949 1 -0.0542900249969444 "seurat"
"Zfp239" "Zfp239" 0.125846919575016 1 0.0699227877618641 "seurat"
"Slc25a16" "Slc25a16" 0.12587778316623 1 0.0681524879161039 "seurat"
"Dbx2" "Dbx2" 0.126424461814872 1 0.103732765289388 "seurat"
"Ccdc71l" "Ccdc71l" 0.126427909208376 1 -0.0277618707767582 "seurat"
"Arfgef1" "Arfgef1" 0.126600855654948 1 -0.0265352112080175 "seurat"
"Fam8a1" "Fam8a1" 0.126622788402599 1 -0.0339581176407149 "seurat"
"Map6" "Map6" 0.12705261671939 1 -0.0243860436415209 "seurat"
"Noct" "Noct" 0.127249154221996 1 0.0726004534665591 "seurat"
"Igfbp4" "Igfbp4" 0.127376365868923 1 -0.0267165753298682 "seurat"
"Tsc2" "Tsc2" 0.127515691920836 1 -0.0255362253409327 "seurat"
"BC030336" "BC030336" 0.12753898194164 1 -0.0262772314008532 "seurat"
"Zfp131" "Zfp131" 0.127769179846325 1 -0.0322048888287866 "seurat"
"Tars" "Tars" 0.128078881157745 1 -0.0204091006525049 "seurat"
"Wbp2" "Wbp2" 0.128081484848921 1 -0.000500381207818257 "seurat"
"Arl5b" "Arl5b" 0.128181859806352 1 -0.0289987189958812 "seurat"
"Xpo7" "Xpo7" 0.128232989330566 1 -0.0271937741139202 "seurat"
"Snrpa" "Snrpa" 0.128484937700983 1 -0.0134772202771366 "seurat"
"Nfe2l2" "Nfe2l2" 0.128504612226932 1 -0.0199969586871295 "seurat"
"Epb41l1" "Epb41l1" 0.12856584707452 1 -0.044752068354277 "seurat"
"Lrrfip2" "Lrrfip2" 0.128636095924644 1 -0.016458328430058 "seurat"
"3110035E14Rik" "3110035E14Rik" 0.128820707546667 1 -0.0265371569402835 "seurat"
"Trip12" "Trip12" 0.128863342754105 1 -0.0184538926163957 "seurat"
"Lhpp" "Lhpp" 0.129341391004736 1 -0.0271316182089165 "seurat"
"Armc10" "Armc10" 0.129343285098247 1 0.062725588573231 "seurat"
"Prc1" "Prc1" 0.129408751839137 1 -0.0328597422459478 "seurat"
"Numbl" "Numbl" 0.12950384086569 1 0.0761592852485151 "seurat"
"Ugcg" "Ugcg" 0.12974183154006 1 0.0594264761929678 "seurat"
"Cyp51" "Cyp51" 0.129861326628578 1 0.0909552453466177 "seurat"
"Ube2o" "Ube2o" 0.129941842840048 1 -0.0388305761104902 "seurat"
"Syngap1" "Syngap1" 0.130146670093314 1 0.0376729921826902 "seurat"
"C130071C03Rik" "C130071C03Rik" 0.130368221437992 1 0.0582931101961945 "seurat"
"Ctcf" "Ctcf" 0.130402219814741 1 -0.0292742656488392 "seurat"
"Egln2" "Egln2" 0.130407563620924 1 0.0979598563891979 "seurat"
"Ica1" "Ica1" 0.13051439559221 1 0.0675214428831588 "seurat"
"Gldc" "Gldc" 0.130569048580957 1 0.0596947401510008 "seurat"
"Kitl" "Kitl" 0.130759843672302 1 -0.0323896730760214 "seurat"
"Exog" "Exog" 0.130897332028925 1 -0.0351348813688837 "seurat"
"Fam134c" "Fam134c" 0.131054774222164 1 0.0540240968514655 "seurat"
"Ric1" "Ric1" 0.131115956988009 1 0.0412081284834304 "seurat"
"Bmi1" "Bmi1" 0.131158472135535 1 -0.0344888837256974 "seurat"
"Tmem47" "Tmem47" 0.131499672539181 1 -0.0254852363159338 "seurat"
"Eif3j2" "Eif3j2" 0.131559090642353 1 -0.0291035856212938 "seurat"
"Gsk3a" "Gsk3a" 0.131844861354487 1 -0.0154021088151113 "seurat"
"Spast" "Spast" 0.131918140204413 1 -0.0160305871781432 "seurat"
"Rbm28" "Rbm28" 0.132084273651597 1 -0.0335238890479613 "seurat"
"Sdhd" "Sdhd" 0.132092117790861 1 0.0766337384700813 "seurat"
"Lrrc73" "Lrrc73" 0.132093380748757 1 0.0950050791296627 "seurat"
"Uspl1" "Uspl1" 0.132144961008395 1 0.039754920488305 "seurat"
"Rras2" "Rras2" 0.132439766345404 1 0.0899860650561411 "seurat"
"Polr3c" "Polr3c" 0.132587965216921 1 0.0544611496464394 "seurat"
"Aida" "Aida" 0.132879100712034 1 -0.0284841309196097 "seurat"
"Dock7" "Dock7" 0.13346215016286 1 -0.0319698065888826 "seurat"
"Borcs7" "Borcs7" 0.134205270068337 1 -0.0302617827901747 "seurat"
"Psmd9" "Psmd9" 0.134415499950464 1 -0.0237087024495094 "seurat"
"Slc12a5" "Slc12a5" 0.134871188892961 1 0.0622086693265418 "seurat"
"Ska2" "Ska2" 0.13490345639415 1 -0.0273324962584728 "seurat"
"Cluap1" "Cluap1" 0.135011821267931 1 -0.0202288481108383 "seurat"
"Nek6" "Nek6" 0.135016663023319 1 0.0488139450021062 "seurat"
"Tet1" "Tet1" 0.135029404399863 1 -0.022822475088038 "seurat"
"Gpr180" "Gpr180" 0.135266888625735 1 0.0594102716888623 "seurat"
"Ppp1r1a" "Ppp1r1a" 0.135299673062095 1 0.0598904909026361 "seurat"
"Clvs2" "Clvs2" 0.135528408719125 1 0.048437555182774 "seurat"
"Pim2" "Pim2" 0.135534562141355 1 0.0413621168150232 "seurat"
"Rftn2" "Rftn2" 0.135938587147137 1 -0.0181735785008856 "seurat"
"4833439L19Rik" "4833439L19Rik" 0.135984600149182 1 0.0972063944949686 "seurat"
"Nup153" "Nup153" 0.136096759420785 1 -0.0287623722433649 "seurat"
"Snx5" "Snx5" 0.136120269541252 1 0.0879383533366501 "seurat"
"Terf2ip" "Terf2ip" 0.136186795151059 1 -0.00827313122118994 "seurat"
"Ccni" "Ccni" 0.136211131495152 1 0.0869713865968319 "seurat"
"Gnl1" "Gnl1" 0.136337445590395 1 0.100030023465237 "seurat"
"Gnl3" "Gnl3" 0.136358813470717 1 -0.0220188418229746 "seurat"
"Adgrl1" "Adgrl1" 0.136407030243869 1 -0.0114948176892041 "seurat"
"Gng10" "Gng10" 0.136540047681513 1 -0.0239052192133233 "seurat"
"Tle3" "Tle3" 0.136588916400867 1 -0.0333478431390875 "seurat"
"Nr3c1" "Nr3c1" 0.136669720549501 1 -0.0238149283924979 "seurat"
"Mcl1" "Mcl1" 0.136684292009157 1 -0.0239299011083203 "seurat"
"Actr2" "Actr2" 0.136799238598435 1 0.0966976380119209 "seurat"
"Nrxn1" "Nrxn1" 0.137048515534389 1 -0.0178035804459619 "seurat"
"Apex1" "Apex1" 0.137438403533863 1 -0.0204957825764176 "seurat"
"Tcof1" "Tcof1" 0.137605704373551 1 -0.0275661491144033 "seurat"
"Srrm1" "Srrm1" 0.137649428841754 1 -0.0243883381187783 "seurat"
"Pmp22" "Pmp22" 0.137775320857549 1 0.0551221861675909 "seurat"
"Igfbp3" "Igfbp3" 0.137813924468102 1 0.0566717919524982 "seurat"
"Smyd5" "Smyd5" 0.137823039434106 1 0.0618436082517853 "seurat"
"B230334C09Rik" "B230334C09Rik" 0.137941293771677 1 0.0602359221886059 "seurat"
"G3bp1" "G3bp1" 0.138105974677331 1 0.0971325597829045 "seurat"
"Psd2" "Psd2" 0.13812043412134 1 -0.0151339610449676 "seurat"
"Pdia6" "Pdia6" 0.138281246494236 1 -0.0327415673997261 "seurat"
"Mlf2" "Mlf2" 0.138590850744393 1 0.0473411015371639 "seurat"
"Lrp10" "Lrp10" 0.138639814596468 1 -0.0325352073726888 "seurat"
"Arrdc4" "Arrdc4" 0.138640986606765 1 0.0605750207305578 "seurat"
"Gps1" "Gps1" 0.138696650023264 1 -0.02802682533592 "seurat"
"Hs2st1" "Hs2st1" 0.13870449816843 1 -0.0283875899392551 "seurat"
"Svbp" "Svbp" 0.138776534780657 1 0.0162224406432498 "seurat"
"Iglon5" "Iglon5" 0.138906599620666 1 -0.0331997798575022 "seurat"
"Nop14" "Nop14" 0.13893208268505 1 -0.028197296907386 "seurat"
"Clybl" "Clybl" 0.139110900024272 1 0.0709126660325454 "seurat"
"RP23-207N5.4" "RP23-207N5.4" 0.139316551662587 1 0.057598076326439 "seurat"
"Scd2" "Scd2" 0.139579123446742 1 -0.00599595741526904 "seurat"
"Rrp8" "Rrp8" 0.139659228559054 1 -0.0288612265588704 "seurat"
"Ethe1" "Ethe1" 0.13977595335529 1 -0.0264975905249355 "seurat"
"Coa7" "Coa7" 0.139793458522406 1 -0.0250687706865465 "seurat"
"Hspb11" "Hspb11" 0.139882750377801 1 -0.0413597664248218 "seurat"
"Sept4" "Sept4" 0.13997426011359 1 -0.0155265850044409 "seurat"
