"gene" "pval" "padj" "logfc" "method"
"Creb1" "Creb1" 0.445678537991316 0.674250913443631 -0.0281848635978322 "edgeR"
"Idh1" "Idh1" 0.0118609548117787 0.0594622570368279 -0.127566346435208 "edgeR"
"Map2" "Map2" 0.0171526253246998 0.0790320706996765 -0.0941402150226095 "edgeR"
"Rpe" "Rpe" 0.00913984102413392 0.0484620986748978 -0.0821497176448394 "edgeR"
"Acadl" "Acadl" 0.260030225209603 0.49145621079843 0.0612297667551698 "edgeR"
"Lancl1" "Lancl1" 0.0440699700130102 0.152659567780461 -0.107807168072028 "edgeR"
"Atic" "Atic" 0.536302303894927 0.747947580613971 -0.024626065852681 "edgeR"
"Xrcc5" "Xrcc5" 0.0468600638139308 0.15957219683903 0.0727870671036761 "edgeR"
"March4" "March4" 0.0800810398696724 0.232242157051163 0.0597872344311572 "edgeR"
"Igfbp2" "Igfbp2" 0.000469703501568152 0.0044988690524031 0.182457201100043 "edgeR"
"Igfbp5" "Igfbp5" 0.338164848913475 0.578720092105265 0.0389929194524648 "edgeR"
"Arpc2" "Arpc2" 0.0044833975061983 0.028090736864163 -0.125022288301553 "edgeR"
"Aamp" "Aamp" 0.934885074067062 0.968466337012098 -0.0041012445850159 "edgeR"
"Pnkd" "Pnkd" 0.0618488385013212 0.192830755066701 0.0916122575141031 "edgeR"
"Ctdsp1" "Ctdsp1" 0.815841725157977 0.912450919917978 0.0090001383614493 "edgeR"
"Usp37" "Usp37" 0.169680188006111 0.379852352745154 -0.0432431487349954 "edgeR"
"Rqcd1" "Rqcd1" 0.586092460235015 0.782506375679727 -0.0207682209998696 "edgeR"
"Bcs1l" "Bcs1l" 0.119430780047974 0.304011236819061 -0.0587325715724554 "edgeR"
"Rnf25" "Rnf25" 0.574586471185047 0.775771748047826 0.0227133613138328 "edgeR"
"Cdk5r2" "Cdk5r2" 4.0045234159217e-05 0.00053798597351727 -0.222682207881453 "edgeR"
"Cnppd1" "Cnppd1" 0.485133187085709 0.709116846811914 0.0235308142923472 "edgeR"
"Fam134a" "Fam134a" 0.447297312814557 0.674707931482681 0.0390322185051621 "edgeR"
"Zfand2b" "Zfand2b" 0.867316292226378 0.935316689404742 0.00746895648248836 "edgeR"
"Atg9a" "Atg9a" 0.884368089265132 0.94323813811062 0.00569661105220156 "edgeR"
"Stk16" "Stk16" 0.613136666273763 0.79902678362361 0.0274628310204107 "edgeR"
"Tuba4a" "Tuba4a" 0.0111648899831356 0.0566055976954168 -0.14217232581829 "edgeR"
"Dnajb2" "Dnajb2" 0.309417393590179 0.546066514542667 -0.0446608537061579 "edgeR"
"Ptprn" "Ptprn" 0.782942183766015 0.896024649362986 0.011155815576493 "edgeR"
"Resp18" "Resp18" 0.465365092083121 0.689944238807629 0.0364021914055352 "edgeR"
"Dnpep" "Dnpep" 0.582531044941297 0.780552431155933 -0.0297416920590863 "edgeR"
"Speg" "Speg" 0.707870283228662 0.857684268366202 0.0187770678482913 "edgeR"
"Chpf" "Chpf" 0.729298883052617 0.871272304249705 -0.014959283768826 "edgeR"
"Tmem198" "Tmem198" 0.903180679432314 0.950595683636487 0.00491375602495707 "edgeR"
"Inha" "Inha" 0.186560515928102 0.401917459840302 0.0515944895519278 "edgeR"
"Slc4a3" "Slc4a3" 0.365661444761167 0.604994281530584 -0.0441569233006863 "edgeR"
"Epha4" "Epha4" 0.767455012333436 0.889708839451104 -0.0132811365703053 "edgeR"
"Farsb" "Farsb" 0.767550600413003 0.889708839451104 0.0159432910771203 "edgeR"
"Acsl3" "Acsl3" 0.61824726874764 0.802014653070332 0.022648383793429 "edgeR"
"Scg2" "Scg2" 0.952903752931069 0.97728828070443 0.00363362820106961 "edgeR"
"Wdfy1" "Wdfy1" 1.84518360157743e-09 5.93603011556793e-08 0.265413129716024 "edgeR"
"Serpine2" "Serpine2" 4.54965814766172e-07 9.68523666211429e-06 -0.229099410525127 "edgeR"
"Cul3" "Cul3" 0.551924852580674 0.758526607742099 -0.0280042860961517 "edgeR"
"Mff" "Mff" 0.793028218122137 0.900044998704035 0.0133236864517232 "edgeR"
"Agfg1" "Agfg1" 0.424802117611635 0.657174487654743 -0.038685856678386 "edgeR"
"Sphkap" "Sphkap" 0.96588578434596 0.984270542173 -0.00179799005664209 "edgeR"
"Pid1" "Pid1" 0.158194365877026 0.364111606792548 -0.0547305977826152 "edgeR"
"Dner" "Dner" 0.0968728073390483 0.265355295857324 -0.0865043402813792 "edgeR"
"Trip12" "Trip12" 0.300233554152685 0.536457165004075 0.0413128283074567 "edgeR"
"Cab39" "Cab39" 0.23905764972288 0.469348543818264 -0.0601421638517123 "edgeR"
"Itm2c" "Itm2c" 0.277867679415386 0.51139628838532 0.0542951016360913 "edgeR"
"2810459M11Rik" "2810459M11Rik" 0.183494071012964 0.398060618520412 0.0491189923592982 "edgeR"
"Psmd1" "Psmd1" 0.256454112578699 0.487106646449453 -0.0620823552632165 "edgeR"
"Ncl" "Ncl" 1.91974971501861e-06 3.66284161051688e-05 0.225236100091442 "edgeR"
"Ptma" "Ptma" 2.36135815123524e-25 2.8233972294936e-23 0.319471757770394 "edgeR"
"Pde6d" "Pde6d" 0.145417001257327 0.346338835668327 -0.0791883223212368 "edgeR"
"Cops7b" "Cops7b" 0.164617526390863 0.371378701039399 -0.0610033031407871 "edgeR"
"Eif4e2" "Eif4e2" 0.147387822043498 0.349194265303849 0.0787412790992933 "edgeR"
"Efhd1" "Efhd1" 0.649216792823336 0.822005166204485 0.0200659876217181 "edgeR"
"Gigyf2" "Gigyf2" 0.105611511519807 0.280925837464997 -0.0753207709359294 "edgeR"
"Ngef" "Ngef" 0.485950686684999 0.709444490492101 0.0355596034736411 "edgeR"
"Dgkd" "Dgkd" 0.018027483964208 0.0815956908260116 0.103135029450059 "edgeR"
"Arl4c" "Arl4c" 0.507578541628351 0.728477011138129 -0.0341730507593663 "edgeR"
"Agap1" "Agap1" 0.153930092444487 0.358304504606343 0.0762625296127369 "edgeR"
"Cops8" "Cops8" 0.00995249590909214 0.0518756513843514 -0.142100098433368 "edgeR"
"Lrrfip1" "Lrrfip1" 0.30111818849766 0.537101413297418 0.0485074180863166 "edgeR"
"Ramp1" "Ramp1" 0.0188396139050693 0.0842089658286398 -0.124158070078693 "edgeR"
"Ube2f" "Ube2f" 0.299762084762058 0.535881683549216 -0.0518146759740716 "edgeR"
"Ilkap" "Ilkap" 0.0215412138928361 0.0934886076631618 -0.12619215273435 "edgeR"
"Hes6" "Hes6" 0.489182732732222 0.710835917484497 0.0375926657258617 "edgeR"
"Asb1" "Asb1" 0.510785502905853 0.730391707762924 -0.0237205062870996 "edgeR"
"Hdac4" "Hdac4" 0.794933034675823 0.900796529382641 0.00834542086049953 "edgeR"
"Ndufa10" "Ndufa10" 0.0975900110512558 0.266607288378412 0.0796158091250559 "edgeR"
"Myeov2" "Myeov2" 1.97205235052328e-26 2.61990806715815e-24 0.287867429694863 "edgeR"
"Gpc1" "Gpc1" 0.00698748098607019 0.0393470868085302 0.0926754139799096 "edgeR"
"Dusp28" "Dusp28" 0.534165501688224 0.746729457705946 -0.0239897839050157 "edgeR"
"Rnpepl1" "Rnpepl1" 4.80741979037659e-05 0.000628204546013874 0.170107934526447 "edgeR"
"Capn10" "Capn10" 0.309786911607262 0.546258421892463 0.0511816475278122 "edgeR"
"Kif1a" "Kif1a" 2.5446415990845e-87 2.28190735397902e-84 0.675324244477994 "edgeR"
"Mterf4" "Mterf4" 0.549934878495911 0.757131044180657 0.0192752688950282 "edgeR"
"Ppp1r7" "Ppp1r7" 0.817176548586979 0.913434802050948 -0.012304224782787 "edgeR"
"Hdlbp" "Hdlbp" 0.0316866390193309 0.1220182223965 0.0963003553933816 "edgeR"
"Sept2" "Sept2" 0.289172630559543 0.524002134790139 -0.0581003259765846 "edgeR"
"Stk25" "Stk25" 1.68056324627918e-09 5.48016396763948e-08 -0.337542784478738 "edgeR"
"Bok" "Bok" 0.589441501493366 0.783854355810012 0.0296071874312085 "edgeR"
"Thap4" "Thap4" 0.645925901422831 0.820613946707405 -0.017170101345591 "edgeR"
"Atg4b" "Atg4b" 0.326771599206068 0.56640767852358 -0.0448708902648344 "edgeR"
"Dtymk" "Dtymk" 0.0123460486938439 0.0612521115695962 -0.134833811956234 "edgeR"
"Fam174a" "Fam174a" 0.00246093114259898 0.0175146031914733 -0.166198216468584 "edgeR"
"D1Ertd622e" "D1Ertd622e" 0.148044009608323 0.350055281783161 -0.0668911116698198 "edgeR"
"Gin1" "Gin1" 0.533950579670947 0.746729457705946 0.0209720298083046 "edgeR"
"Pam" "Pam" 0.20540307832108 0.424902446330861 -0.061294793827961 "edgeR"
"Rnf152" "Rnf152" 0.861349932643569 0.932869024273092 0.00745450003660224 "edgeR"
"2310035C23Rik" "2310035C23Rik" 0.894774071572193 0.947318077990539 0.00483414775781438 "edgeR"
"Phlpp1" "Phlpp1" 0.98576869753566 0.992966110098403 -0.000561908095734039 "edgeR"
"Kdsr" "Kdsr" 0.713256733654825 0.860273000544673 -0.0118792949181773 "edgeR"
"Vps4b" "Vps4b" 0.666778768578849 0.831597261914582 -0.0161524666907804 "edgeR"
"Tsn" "Tsn" 0.0280152564144849 0.111656360843064 0.117149198073223 "edgeR"
"Nifk" "Nifk" 0.252852773409795 0.482923447067222 0.0556318344629663 "edgeR"
"Clasp1" "Clasp1" 0.723630324957622 0.867824130933798 0.0145168892666588 "edgeR"
"Ralb" "Ralb" 0.0010384148033821 0.00862220810123052 -0.164053123652531 "edgeR"
"Ptpn4" "Ptpn4" 0.927856557127077 0.964282622168572 -0.0030836398337791 "edgeR"
"Dbi" "Dbi" 0.000841265804105917 0.00726591051525502 0.058747449974092 "edgeR"
"3110009E18Rik" "3110009E18Rik" 0.536303645759446 0.747947580613971 0.0224535421617658 "edgeR"
"Celrr" "Celrr" 0.252837246582521 0.482923447067222 0.0412723482160987 "edgeR"
"Insig2" "Insig2" 0.979475269099195 0.991329900502179 -0.00109938768071195 "edgeR"
"Ddx18" "Ddx18" 0.0156132257182915 0.0736418680493247 0.122947335050487 "edgeR"
"Dpp10" "Dpp10" 0.954960231002994 0.978014173536277 -0.00233904472290115 "edgeR"
"Actr3" "Actr3" 0.0198087835625358 0.0876189407495874 -0.128464789718259 "edgeR"
"Lypd1" "Lypd1" 0.707358900443293 0.857339542453148 0.0192509168718281 "edgeR"
"2900009J06Rik" "2900009J06Rik" 0.140569296400961 0.33948283901009 0.0717001083408556 "edgeR"
"R3hdm1" "R3hdm1" 0.0112317021914141 0.056823858618621 0.129017115436473 "edgeR"
"Ubxn4" "Ubxn4" 1.74431221708352e-05 0.000263446228323309 0.225203738435304 "edgeR"
"Mcm6" "Mcm6" 0.0363433125607176 0.133134935124467 0.069255449721121 "edgeR"
"Dars" "Dars" 0.451018689117801 0.677159167873006 -0.0383068560246229 "edgeR"
"Yod1" "Yod1" 0.206005851500025 0.42553584182585 -0.048291489507667 "edgeR"
"Eif2d" "Eif2d" 0.147052572640243 0.348938292892635 -0.0611238456182052 "edgeR"
"Srgap2" "Srgap2" 0.0621992801043124 0.193229566049338 0.0821790266250531 "edgeR"
"Nucks1" "Nucks1" 3.0671444618025e-08 8.46805603255745e-07 0.258278894126465 "edgeR"
"Klhdc8a" "Klhdc8a" 0.9593810251542 0.981265964422046 0.00224459485308539 "edgeR"
"Tmcc2" "Tmcc2" 0.156869500674077 0.362091955545633 0.0767129687708898 "edgeR"
"Lrrn2" "Lrrn2" 0.15203351430006 0.355852669360076 -0.0589081573366494 "edgeR"
"Mdm4" "Mdm4" 0.392555008551195 0.628409992369094 0.0293635770713229 "edgeR"
"Snrpe" "Snrpe" 7.62104301125077e-18 5.69514193361594e-16 0.381757411703006 "edgeR"
"Atp2b4" "Atp2b4" 0.22801129292376 0.455230926909436 0.0407225404493631 "edgeR"
"Adora1" "Adora1" 0.767910766583608 0.889982526570404 0.014278276760813 "edgeR"
"Ppfia4" "Ppfia4" 0.44006795697734 0.669007739638787 -0.037038320345716 "edgeR"
"Tmem183a" "Tmem183a" 0.680643861352827 0.839137147507334 -0.0223651109078506 "edgeR"
"Adipor1" "Adipor1" 0.00320949335458387 0.0216348493650436 -0.162065356900233 "edgeR"
"Klhl12" "Klhl12" 0.647127184642269 0.821015251805573 -0.0152066324507823 "edgeR"
"Rabif" "Rabif" 0.0125467608394135 0.0619906764889481 -0.132384318885175 "edgeR"
"Kdm5b" "Kdm5b" 4.7946419601824e-09 1.45134014440289e-07 0.252142502035802 "edgeR"
"Ppp1r12b" "Ppp1r12b" 0.0718963098951136 0.214820544434629 0.0726331658521468 "edgeR"
"Arl8a" "Arl8a" 8.63297193579535e-12 3.97006029919204e-10 -0.300271839744593 "edgeR"
"Gpr37l1" "Gpr37l1" 0.323314972345934 0.562839507791733 0.0527978775199305 "edgeR"
"Rnpep" "Rnpep" 0.384549945081154 0.621902909380568 -0.0402384401129939 "edgeR"
"Timm17a" "Timm17a" 0.0153381806504267 0.0725353381583134 -0.133683249407864 "edgeR"
"Shisa4" "Shisa4" 0.852433322390917 0.929790544396849 0.0100820043389202 "edgeR"
"Ipo9" "Ipo9" 0.717514813687233 0.863989386245114 -0.0141198330945471 "edgeR"
"Nav1" "Nav1" 2.83580025199589e-09 8.92282061746426e-08 0.323931928240202 "edgeR"
"Csrp1" "Csrp1" 0.370547588310528 0.609005360490202 0.0465549512663645 "edgeR"
"Phlda3" "Phlda3" 0.0177793753701027 0.0807784920235064 0.117139605358404 "edgeR"
"Tmem9" "Tmem9" 0.302359976602724 0.538646752457895 -0.04899777667709 "edgeR"
"Kif21b" "Kif21b" 0.810711949835157 0.909458029248932 0.0136199897092441 "edgeR"
"Camsap2" "Camsap2" 0.12582009357068 0.315116361415611 0.0776718231798657 "edgeR"
"Zfp281" "Zfp281" 0.667181214511201 0.831831427338088 0.01534125201615 "edgeR"
"Nek7" "Nek7" 0.365884048005409 0.605083485567267 -0.0290651280170742 "edgeR"
"2310009B15Rik" "2310009B15Rik" 0.74687500636644 0.879019734476425 -0.0177655927204019 "edgeR"
"Zbtb41" "Zbtb41" 0.962725077981826 0.982445193377186 -0.00134320009255473 "edgeR"
"Cdc73" "Cdc73" 0.382128082106182 0.619557273219287 0.0304152286622795 "edgeR"
"B3galt2" "B3galt2" 0.924246836957408 0.962852667754225 -0.0040728566150113 "edgeR"
"Glrx2" "Glrx2" 0.92500426347395 0.962852667754225 0.00453585921391973 "edgeR"
"Trove2" "Trove2" 0.0222583439544 0.0956969405114269 0.105621682257285 "edgeR"
"Uchl5" "Uchl5" 0.268097618084361 0.501182109146518 -0.0507704382353712 "edgeR"
"Rgs2" "Rgs2" 0.0524938100300497 0.171140011898342 0.0770416884604471 "edgeR"
"Brinp3" "Brinp3" 0.775331709888137 0.894185806022844 -0.0125840500495257 "edgeR"
"BC003331" "BC003331" 0.486833498853605 0.709688274789183 0.0312292374711119 "edgeR"
"Tpr" "Tpr" 1.06659377127209e-08 3.06069748604238e-07 0.319703761282904 "edgeR"
"Ivns1abp" "Ivns1abp" 0.000199282726283252 0.00214020101550306 -0.207328504727706 "edgeR"
"Rnf2" "Rnf2" 0.0442361113998818 0.152830837818196 -0.091474754038744 "edgeR"
"1700025G04Rik" "1700025G04Rik" 0.670814652397087 0.833850798955905 -0.0210384481095625 "edgeR"
"Tsen15" "Tsen15" 0.788284961226529 0.89841599690806 0.0119734574595256 "edgeR"
"Arpc5" "Arpc5" 2.9613968847212e-12 1.43547711155337e-10 -0.322119796916726 "edgeR"
"Smg7" "Smg7" 0.000607106630524596 0.00559099225594795 0.127272455449284 "edgeR"
"Nmnat2" "Nmnat2" 0.259565715989551 0.491196108285159 0.0500656854562194 "edgeR"
"Dhx9" "Dhx9" 0.00129891601026848 0.0104349646782375 0.147485506468967 "edgeR"
"Npl" "Npl" 0.533935764232829 0.746729457705946 -0.020602662971575 "edgeR"
"Glul" "Glul" 1.55341140837423e-09 5.11200616682418e-08 -0.24730230902076 "edgeR"
"Cacna1e" "Cacna1e" 0.000630735194987843 0.00576419654629655 0.118631451977393 "edgeR"
"Stx6" "Stx6" 0.0545687908534 0.176023608625131 -0.0923404781751761 "edgeR"
"Xpr1" "Xpr1" 0.156058191681547 0.361148911702625 0.05762698578006 "edgeR"
"Acbd6" "Acbd6" 0.0974173433264984 0.266465655998166 0.0910744706238236 "edgeR"
"Tor1aip1" "Tor1aip1" 0.538564892348342 0.749934886977292 0.0252963962971397 "edgeR"
