"gene" "pval" "padj" "logfc" "method"
"262" "Zfp281" 8.19399384808419e-122 7.20388625810735e-121 -0.159827490047252 "limmavoom"
"263" "Nek7" 4.31263340738776e-136 1.20384560562645e-134 -0.168441749991648 "limmavoom"
"264" "2310009B15Rik" 4.99976209904575e-32 6.5946485196827e-32 -0.196791700533959 "limmavoom"
"265" "Zbtb41" 4.14002812776644e-118 3.01222736192661e-117 -0.163545302983006 "limmavoom"
"266" "Cdc73" 8.80879893555528e-114 5.20546322600277e-113 -0.151002487552514 "limmavoom"
"267" "B3galt2" 7.83656491308623e-93 2.27333266018927e-92 -0.161713354764633 "limmavoom"
"268" "Glrx2" 2.98621095775821e-10 3.23123339531785e-10 -0.153744504237077 "limmavoom"
"269" "Trove2" 9.80821148980514e-59 1.73953298461958e-58 -0.14410501903402 "limmavoom"
"270" "Uchl5" 9.44603950502851e-90 2.57861063200436e-89 -0.171236642633895 "limmavoom"
"271" "Rgs2" 7.28723308392944e-92 2.0711851122047e-91 -0.151501089419574 "limmavoom"
"272" "Brinp3" 1.47821016535671e-104 5.84279874725565e-104 -0.1636500570356 "limmavoom"
"273" "BC003331" 2.17824064013235e-82 5.22108197537905e-82 -0.157257479513495 "limmavoom"
"274" "Tpr" 6.343449040216e-05 6.63283827641883e-05 -0.0672791740111134 "limmavoom"
"275" "Ivns1abp" 1.29622096355111e-41 1.90516066226504e-41 -0.223794218380147 "limmavoom"
"276" "Rnf2" 4.50696617356706e-110 2.21155782005268e-109 -0.187462689556011 "limmavoom"
"277" "1700025G04Rik" 3.08038150300156e-69 6.19009997269838e-69 -0.177279845114886 "limmavoom"
"278" "Tsen15" 3.57764566480579e-86 9.13707013147623e-86 -0.167143698514381 "limmavoom"
