"gene" "pval" "padj" "logfc" "method"
"Ctdsp1" "Ctdsp1" 0.685017257227649 0.8413480231726 0 "monocle"
"Usp37" "Usp37" 0.105825524616608 0.28403705887645 0 "monocle"
"Rqcd1" "Rqcd1" 0.875128163701975 0.94576967685132 0 "monocle"
"Bcs1l" "Bcs1l" 0.233106650164609 0.466083363511957 0 "monocle"
"Rnf25" "Rnf25" 0.48942716503832 0.709036850169582 0 "monocle"
"Cdk5r2" "Cdk5r2" 0.000251976495803507 0.0027224087061662 0 "monocle"
"Cnppd1" "Cnppd1" 0.415881912408693 0.650008026060995 0 "monocle"
"Fam134a" "Fam134a" 0.259950506226383 0.497037561745221 0 "monocle"
"Zfand2b" "Zfand2b" 0.585940139274552 0.780600660938837 0 "monocle"
"Atg9a" "Atg9a" 0.518433769811184 0.730839824056874 0 "monocle"
"Stk16" "Stk16" 0.451748940815208 0.678853561250168 0 "monocle"
"Tuba4a" "Tuba4a" 0.0322213371503732 0.126522097819802 0 "monocle"
"Dnajb2" "Dnajb2" 0.362174673260012 0.60206153960901 0 "monocle"
"Ptprn" "Ptprn" 0.495028139219454 0.713262074866511 0 "monocle"
"Resp18" "Resp18" 0.238892379965388 0.473821933611196 0 "monocle"
"Dnpep" "Dnpep" 0.843464142497601 0.931049437058163 0 "monocle"
"Speg" "Speg" 0.712409978828835 0.857665579479454 0 "monocle"
"Chpf" "Chpf" 0.944526517394599 0.974408000544845 0 "monocle"
"Tmem198" "Tmem198" 0.894010251789104 0.953427508558611 0 "monocle"
"Inha" "Inha" 0.223329896943797 0.454258202629658 0 "monocle"
"Slc4a3" "Slc4a3" 0.49977654588957 0.716506183095878 0 "monocle"
"Epha4" "Epha4" 0.743217478814647 0.876299514060009 0 "monocle"
"Farsb" "Farsb" 0.864968960462526 0.941621748461026 0 "monocle"
"Acsl3" "Acsl3" 0.285912539582214 0.522982294483121 0 "monocle"
"Scg2" "Scg2" 0.881800205555749 0.949569900128631 0 "monocle"
"Wdfy1" "Wdfy1" 1.5726243726161e-10 6.67574393440706e-09 0 "monocle"
"Serpine2" "Serpine2" 1.32815428648903e-07 3.40292101831153e-06 0 "monocle"
"Cul3" "Cul3" 0.57086360051832 0.770241766055751 0 "monocle"
"Mff" "Mff" 0.463412332669586 0.689383023606303 0 "monocle"
"Agfg1" "Agfg1" 0.609397340715431 0.795433768326156 0 "monocle"
