"gene" "pval" "padj" "logfc" "method"
"204" "Abcb9" 0.22889088679882 0.881839464348601 NA "MAST"
"205" "Abcc5" 0.187526383044629 0.839850701980334 NA "MAST"
"206" "Abcd3" 0.184381037670489 0.839850701980334 0.0306662849179313 "MAST"
"207" "Abce1" 0.882008755573551 1 -0.00213880500065106 "MAST"
"208" "Abcf1" 0.873304335655477 0.998524911009002 0.00925233242393426 "MAST"
"209" "Abcf2" 0.592557147486806 0.91667721592658 0.00259771737671199 "MAST"
"210" "Abcf3" 0.231373686963703 0.881839464348601 NA "MAST"
"211" "Abhd10" 0.568611455072939 0.91667721592658 NA "MAST"
"212" "Abhd11" 0.861405112102289 0.994003582792636 -0.00899138336128833 "MAST"
"213" "Abhd12" 0.665747489109353 0.948194171063283 -0.0111483980886875 "MAST"
"214" "Abhd14a" 0.503829401640836 0.91667721592658 0.00240997235017378 "MAST"
"215" "Abhd16a" 0.55200403349602 0.91667721592658 NA "MAST"
"216" "Abhd17a" 0.72510531256526 0.961585329158854 -0.0322334322695416 "MAST"
"217" "Abhd17b" 0.961642294097964 1 0.00229234441111284 "MAST"
"218" "Abhd17c" 0.213190042700245 0.873439910769253 -0.0287004935922417 "MAST"
"219" "Abhd2" 0.566001076106009 0.91667721592658 -0.00199743828505392 "MAST"
"220" "Abhd3" 0.0498834722914047 0.482918614929062 NA "MAST"
"221" "Abhd4" 0.757556851041712 0.962342065712308 0.00776180207372706 "MAST"
"222" "Abhd5" 0.435428359122567 0.909364470292785 NA "MAST"
"223" "Abhd6" 0.585039662889245 0.91667721592658 NA "MAST"
"224" "Abhd8" 0.627592644030523 0.925837883667483 0.0221037422597004 "MAST"
"225" "Abi1" 0.0272703806796156 0.336498396691742 NA "MAST"
"226" "Abi2" 0.901557406491548 1 -0.00740803296357297 "MAST"
"227" "Abl2" 0.0923364120579981 0.630871236292211 NA "MAST"
"228" "Ablim1" 0.498786125288394 0.91667721592658 0.00345733633136721 "MAST"
"229" "Ablim3" 0.402375935345098 0.909364470292785 0.0102323991029269 "MAST"
"230" "Abr" 0.529334550367271 0.91667721592658 -0.00474883096337656 "MAST"
"231" "Abracl" 0.47933653403681 0.91667721592658 -0.00115310780457534 "MAST"
"232" "Abt1" 0.797048690806717 0.970308384158729 NA "MAST"
"233" "Abtb1" 0.242409360946622 0.884567172249169 NA "MAST"
"234" "Acaa1a" 0.357616420559376 0.909364470292785 0.0301077535642381 "MAST"
"235" "Acaa2" 0.841010968483595 0.985731379316695 0.000593138937893159 "MAST"
"236" "Acaca" 0.789288938326657 0.968231507145164 0.00702505342400845 "MAST"
"237" "Acad8" 0.772751637992841 0.96419543354673 NA "MAST"
"238" "Acad9" 0.257487788824021 0.888234154697357 NA "MAST"
"239" "Acadl" 0.467358617566136 0.914325258363637 -0.0135544316084632 "MAST"
"240" "Acadm" 0.610282709598274 0.918818081565167 -0.00894392759658872 "MAST"
"241" "Acads" 0.971625180766397 1 0.000852002952201221 "MAST"
"242" "Acadsb" 0.364060895978993 0.909364470292785 NA "MAST"
"243" "Acadvl" 0.644585291880696 0.934570510095415 -0.00811162829916958 "MAST"
"244" "Acap2" 0.883104673222939 1 0.000838454247130617 "MAST"
"245" "Acap3" 0.485812116094897 0.91667721592658 -0.00763954320313244 "MAST"
"246" "Acat1" 0.065103964039058 0.558679232076796 -0.108736617929121 "MAST"
"247" "Acat2" 0.0189227901861453 0.264109137734254 -0.105485365521387 "MAST"
"248" "Acbd3" 0.307654688767904 0.909364470292785 0.0117772930694869 "MAST"
"249" "Acbd4" 0.552056779568074 0.91667721592658 NA "MAST"
"250" "Acbd5" 0.50576663910097 0.91667721592658 -0.00632262835017339 "MAST"
"251" "Acbd6" 0.57338690227579 0.91667721592658 0.0106968300859548 "MAST"
"252" "Acd" 0.739944363781549 0.962044239209499 0.0072558913777315 "MAST"
"253" "Ache" 0.285034620646348 0.899457811884226 NA "MAST"
"254" "Acin1" 0.255852831529546 0.888234154697357 0.0289473764909477 "MAST"
"255" "Acly" 0.118792722245926 0.701414806084177 -0.0177762498315802 "MAST"
"256" "Aco1" 0.459919044452696 0.912401263387978 NA "MAST"
"257" "Aco2" 0.333800137647063 0.909364470292785 -0.050028052028862 "MAST"
"258" "Acot1" 0.189134931063235 0.839850701980334 0.0553697470917574 "MAST"
"259" "Acot13" 0.40741656240601 0.909364470292785 -0.00338342778832432 "MAST"
"260" "Acot2" 0.19451594623646 0.842924094032021 NA "MAST"
"261" "Acot7" 0.102874269859973 0.652207443292273 0.051235107255719 "MAST"
"262" "Acot8" 0.00696030688241413 0.129696731362179 0.0161577669311791 "MAST"
"263" "Acot9" 0.611888785642364 0.919037482159579 -0.00222433225229314 "MAST"
"264" "Acox1" 0.384739693040334 0.909364470292785 0.00985134765451518 "MAST"
"265" "Acp1" 0.174110605500706 0.821215965721277 0.0413174797785493 "MAST"
"266" "Acsbg1" 0.00011283833596625 0.00406785036292402 -0.236325347859675 "MAST"
"267" "Acsf2" 0.889535082755983 1 -0.0010854455247058 "MAST"
"268" "Acsl1" 0.442298715968482 0.909364470292785 NA "MAST"
"269" "Acsl3" 0.252454928322768 0.888234154697357 0.0107937297560168 "MAST"
"270" "Acsl4" 0.0445249433221004 0.456969876098352 NA "MAST"
"271" "Acsl5" 0.949792663317921 1 0.00137952101435355 "MAST"
"272" "Acsl6" 0.998563894250045 1 0.00018805612236758 "MAST"
"273" "Acss1" 0.443298971176161 0.909364470292785 NA "MAST"
"274" "Acss2" 0.281746083560814 0.899457811884226 NA "MAST"
"275" "Acta1" 0.330912576689179 0.909364470292785 0.00871142204287431 "MAST"
"276" "Actb" 2.05645578163313e-07 1.29412401556457e-05 -0.483276171832276 "MAST"
"277" "Actg1" 4.10792709718767e-29 1.13347188443171e-26 1.68753478017978 "MAST"
"278" "Actl6a" 0.298217261980497 0.90652993112207 NA "MAST"
"279" "Actl6b" 0.759914841255906 0.962342065712308 0.00458875115177659 "MAST"
"280" "Actn1" 0.565969957862087 0.91667721592658 NA "MAST"
"281" "Actn4" 0.26292299993933 0.888234154697357 NA "MAST"
"282" "Actr10" 0.338274765734042 0.909364470292785 -0.0225102259997619 "MAST"
"283" "Actr1a" 0.384838940240683 0.909364470292785 -0.0034497233566704 "MAST"
"284" "Actr1b" 0.970600479020442 1 -0.0014282721989815 "MAST"
"285" "Actr2" 0.305025989015441 0.909364470292785 -0.0294459552886993 "MAST"
"286" "Actr3" 0.680614023622091 0.956834216238464 -0.0181655901134201 "MAST"
"287" "Actr3b" 0.204544696020179 0.859135626023867 -0.0280546587517987 "MAST"
"288" "Actr6" 0.312051175609612 0.909364470292785 -0.00183337773043794 "MAST"
"289" "Actr8" 0.43816071632971 0.909364470292785 0.00577024771362472 "MAST"
"290" "Acy1" 0.722931748128491 0.961585329158854 NA "MAST"
"291" "Acyp1" 0.537620229667754 0.91667721592658 -0.0121947707673337 "MAST"
"292" "Acyp2" 0.230617711567049 0.881839464348601 -0.00853638531305113 "MAST"
"293" "Adal" 0.0937065343261661 0.630871236292211 NA "MAST"
"294" "Adam10" 0.361704430726739 0.909364470292785 NA "MAST"
"295" "Adam15" 0.559300297880439 0.91667721592658 NA "MAST"
"296" "Adam22" 1 1 NA "MAST"
"297" "Adamtsl2" 0.925283557991994 1 0.00212438401406365 "MAST"
"298" "Adap1" 0.945668128455988 1 0.00441252891289243 "MAST"
"299" "Adar" 1 1 NA "MAST"
"300" "Adarb1" 0.803966099347291 0.973295538390393 -0.00241579783494388 "MAST"
"301" "Adck1" 0.436507896545632 0.909364470292785 NA "MAST"
"302" "Adck4" 0.328583820451571 0.909364470292785 NA "MAST"
"303" "Adcy1" 0.554875466406946 0.91667721592658 0.0172759444493305 "MAST"
"304" "Adcy5" 0.332103942621721 0.909364470292785 0.00608993701815508 "MAST"
"305" "Adcyap1r1" 0.187852871794543 0.839850701980334 NA "MAST"
"306" "Add1" 0.928864546695894 1 0.000651478459584749 "MAST"
"307" "Add2" 0.749427833797589 0.962342065712308 -0.00806094375711138 "MAST"
"308" "Add3" 0.634762732491326 0.929154834297649 6.40459797594493e-05 "MAST"
"309" "Adgra1" 0.124426040280892 0.718299938147297 0.0115959483972208 "MAST"
"310" "Adgrb1" 0.404394558659823 0.909364470292785 -0.0082797630992195 "MAST"
"311" "Adgrb2" 0.535228688381879 0.91667721592658 0.00597410932632939 "MAST"
"312" "Adgrb3" 0.924960664941084 1 0.00120915811616171 "MAST"
"313" "Adgrg1" 0.605171257424639 0.91667721592658 0.00160859147726992 "MAST"
"314" "Adgrl1" 0.767898759716267 0.96242237984006 -0.00256180447444854 "MAST"
"315" "Adgrl2" 0.757543346006218 0.962342065712308 -0.000275087536217441 "MAST"
"316" "Adgrl3" 0.859649969080619 0.993232313585035 0.00133538264357478 "MAST"
"317" "Adh5" 0.158731986754031 0.789226019029736 0.0387558459620588 "MAST"
"318" "Adhfe1" 0.720713988023242 0.961585329158854 0.00274471021176255 "MAST"
"319" "Adipor1" 0.966782491063788 1 0.00378423045631582 "MAST"
"320" "Adipor2" 0.491296066526107 0.91667721592658 NA "MAST"
"321" "Adk" 0.0342759278823766 0.389715370044517 -0.0286732934976298 "MAST"
"322" "Ado" 0.680985166086144 0.956976368489722 -0.000192171588098568 "MAST"
"323" "Adora1" 0.91053265801566 1 0.00211007535237827 "MAST"
"324" "Adprh" 0.396349919084406 0.909364470292785 0.0245647163283006 "MAST"
"325" "Adprhl2" 0.607534049229664 0.917390773386315 NA "MAST"
"326" "Adprm" 0.465860874706666 0.913833580932453 NA "MAST"
"327" "Adrbk1" 0.601797758024251 0.91667721592658 0.00568138585814008 "MAST"
"328" "Adrbk2" 0.454006502462602 0.909364470292785 NA "MAST"
"329" "Adrm1" 0.507055459394746 0.91667721592658 -0.0193550747875909 "MAST"
"330" "Adsl" 1 1 NA "MAST"
"331" "Adss" 0.916386460613405 1 -0.00359720472889635 "MAST"
"332" "Aen" 0.265848480283405 0.894316529929191 0.0186739570065761 "MAST"
"333" "Aes" 0.139330210341081 0.746303644423326 0.150481228175282 "MAST"
"334" "Afap1" 0.983398165960204 1 -0.00151624316653747 "MAST"
"335" "Aff3" 0.564440960367052 0.91667721592658 NA "MAST"
"336" "Aff4" 0.982348938997352 1 3.4864873007464e-05 "MAST"
"337" "Afg3l1" 0.660308853407477 0.943820492883506 -0.00890606538120434 "MAST"
"338" "Afg3l2" 0.412010855635654 0.909364470292785 NA "MAST"
"339" "Agap1" 0.0908471121932516 0.630871236292211 0.0296255345792279 "MAST"
"340" "Agap2" 0.391158350868101 0.909364470292785 -0.0111342388771342 "MAST"
"341" "Agap3" 0.78651094295499 0.967773386646152 0.00758865205757549 "MAST"
"342" "Agbl3" 1 1 NA "MAST"
"343" "Agfg1" 0.523887417243782 0.91667721592658 -0.00663706791904809 "MAST"
"344" "Agfg2" 0.473186089766676 0.91667721592658 NA "MAST"
"345" "Aggf1" 0.420788060435929 0.909364470292785 0.00304346886758743 "MAST"
"346" "Agk" 0.894224322694178 1 -0.000344474695332988 "MAST"
