"","gene","Pr..Chisq.","fdr","logfc"
"2008","Eif1a",0.065335246416266,0.544936321076856,0.040285709334711
"2009","Eif1ad",0.910766279676208,1,0.00747709877274703
"2010","Eif1ax",0.942337089077373,1,0.00334623864355255
"2011","Eif1b",0.0383997095935759,0.37679952211881,-0.144938892999473
"2012","Eif2a",0.722112799448436,0.984519980171691,-0.00671475773566191
"2013","Eif2ak1",0.404322509939534,0.917392514413533,-0.00192663669490895
"2014","Eif2b1",0.971364042016602,1,-2.49342103043806e-06
"2015","Eif2b2",0.890617222894425,1,0.00146792829646882
"2016","Eif2b3",0.992853693515916,1,-0.000118297483093301
"2017","Eif2b4",0.0601019281938536,0.510866389647756,-0.0417867529387346
"2018","Eif2b5",0.313569225036488,0.874083132608703,0.0129334424908517
"2019","Eif2d",0.214494210690964,0.807405702718479,NA
"2020","Eif2s1",0.679703752697632,0.980886132128837,0.00759966308585029
"2021","Eif2s2",0.000287759709076174,0.00856592594569491,-0.394882745768208
"2022","Eif2s3x",0.608179361998195,0.971644152121218,0.0135013156532371
"2023","Eif3a",0.0480781466723872,0.439939571719013,-0.0482682492306254
"2024","Eif3b",0.772311653569367,0.989656069594285,0.00273701924944245
"2025","Eif3c",0.0151362321082354,0.220705953545693,-0.0589160373143463
"2026","Eif3d",0.0737162990956878,0.577968010614715,-0.0289793515342752
"2027","Eif3e",0.961273553217517,1,0.0123619121203065
"2028","Eif3f",9.77339425218289e-06,0.000391700169637766,-0.57656485371984
"2029","Eif3g",0.576990342262766,0.971644152121218,0.0368847154960361
"2030","Eif3h",0.0101874402974226,0.164976741972257,-0.246826955912365
"2031","Eif3i",0.760251511781215,0.986621625455578,0.0279568247675602
"2032","Eif3j1",0.76444994002147,0.987826259268241,-0.0219108108082182
"2033","Eif3j2",0.110000213717368,0.698355339122474,NA
"2034","Eif3k",4.9747367526948e-05,0.00174944909136434,-0.404784168113427
"2035","Eif3l",0.362122852609885,0.917392514413533,0.0181197306013276
"2036","Eif3m",0.531593331539703,0.971644152121218,-0.012107425381602
"2037","Eif4a1",0.000942603871965024,0.0238948416165268,0.506312821905421
"2038","Eif4a2",7.44101338520883e-07,3.60688040712758e-05,0.348200926086156
"2039","Eif4a3",0.0643139552710309,0.537748619014424,-0.0436364468324734
"2040","Eif4b",0.778422992408192,0.99240015781341,-0.00774612747657534
"2041","Eif4e",0.0210487261622918,0.277783859547898,0.0893493931093778
"2042","Eif4e2",0.11300004309657,0.706425776702929,-0.0312311659443464
"2043","Eif4ebp1",0.138102141392707,0.719631599992886,NA
"2044","Eif4g1",0.620953577509905,0.971644152121218,-0.00549678509207758
"2045","Eif4g2",0.499951558041823,0.944114828295375,-0.0214435857451638
"2046","Eif4g3",0.780481324033647,0.993289519002552,-0.00700584035211227
"2047","Eif4h",0.358474600316403,0.917392514413533,0.0393554438767595
"2048","Eif5",0.506309570190919,0.949115457682167,-0.00455379762349442
"2049","Eif5a",0.000434969809015041,0.0125825540720722,0.458313607050481
"2050","Eif5b",0.610270617337889,0.971644152121218,-0.0434203168372115
"2051","Eif6",0.953061471636893,1,-0.000483873091070966
"2052","Elac2",0.833126521806378,1,-0.00371584684784407
"2053","Elavl1",0.665720902121056,0.977996664596426,-0.00301373912810084
"2054","Elavl2",0.810968705176134,1,0.0152847210320862
"2055","Elavl3",0.328113758697159,0.89263864425234,-0.0520508026513341
"2056","Elavl4",0.624692585656746,0.971644152121218,-0.0104588582932876
"2057","Elf2",0.290856117331719,0.854200062140544,-0.00690183261053064
"2058","Elk1",0.486514715209125,0.932955095347565,NA
"2059","Elmo1",0.904932712304487,1,0.00155817952395882
"2060","Elmo2",1,1,NA
"2061","Elmod1",0.260498522670105,0.854200062140544,-0.00246565633426181
"2062","Elmod3",0.388174328909189,0.917392514413533,NA
"2063","Elof1",0.0849461685981951,0.629023245447967,-0.0769024895053502
"2064","Elovl2",0.590083065765404,0.971644152121218,NA
"2065","Elovl4",0.506229899391562,0.949115457682167,0.00746970304358676
"2066","Elovl5",0.881345162364613,1,0.00090784712147935
"2067","Elovl6",0.247618500777755,0.854200062140544,-0.00549507744412954
"2068","Elp2",0.0896630509968374,0.649084488245521,NA
"2069","Elp3",0.730330545717674,0.984519980171691,NA
"2070","Elp4",0.047675643485912,0.437450019082141,NA
"2071","Elp5",0.568480105972675,0.971644152121218,-0.0180403651830093
"2072","Elp6",0.462596688663739,0.917392514413533,NA
"2073","Emc1",0.393991780298819,0.917392514413533,NA
"2074","Emc10",0.0901382365872706,0.650533928793709,-0.0593445635583293
"2075","Emc2",0.6623057569854,0.977184573257562,0.00253094610500125
"2076","Emc3",0.959817908924915,1,0.00156312253524463
"2077","Emc4",0.855859375119935,1,-0.00212581961368047
"2078","Emc6",0.621455549219305,0.971644152121218,-0.0738513944671099
"2079","Emc7",0.396129497936656,0.917392514413533,0.0214802414807589
"2080","Emc8",0.52692777653799,0.969028420631515,-0.0136848809839436
"2081","Emc9",0.0911760390587853,0.654751655863589,-0.0212490402477689
"2082","Emd",0.678086143780314,0.980886132128837,0.00836125230339216
"2083","Emg1",0.836297316066309,1,0.00232054738947095
"2084","Emid1",0.760649148869656,0.98678064990794,0.00552211926538005
"2085","Eml1",0.325464507488934,0.889140280550501,NA
"2086","Eml2",0.000825439358539924,0.0213779854085394,0.0879086871337212
"2087","Eml4",0.206057341155864,0.792373659909972,NA
"2088","Emp2",0.969863178167076,1,-0.000365785881261627
"2089","Emx1",0.744653973650999,0.984519980171691,NA
"2090","Emx2",0.0112525490788377,0.176873585602315,-0.0241259450246508
"2091","Enah",0.210639313159401,0.800203713906961,-0.0151485196466755
"2092","Enc1",0.574858220744053,0.971644152121218,-0.0200214545397263
"2093","Endog",0.848998421032916,1,0.00262776365697772
"2094","Enho",0.552237881778957,0.971644152121218,-0.0283765175269442
"2095","Enkd1",0.135870550977307,0.719631599992886,NA
"2096","Eno1",0.344636059720479,0.915032972773766,0.13981030137898
"2097","Eno1b",1,1,NA
"2098","Eno2",0.376502200717153,0.917392514413533,NA
"2099","Enoph1",0.0190042711195925,0.259688840022775,NA
"2100","Enpp5",0.276466971007964,0.854200062140544,NA
"2101","Ensa",0.155790568344412,0.719631599992886,-0.02329418111011
"2102","Entpd2",0.736529215810197,0.984519980171691,NA
"2103","Eny2",0.636690034057371,0.971644152121218,-0.0182947055992645
"2104","Epas1",0.392695940009587,0.917392514413533,NA
"2105","Epb41l1",0.546596074056097,0.971644152121218,-0.0152293840750751
"2106","Epb41l2",0.714100413342556,0.984519980171691,NA
"2107","Epb41l3",0.269598215130853,0.854200062140544,NA
"2108","Epb41l4aos",0.615557312168302,0.971644152121218,-0.0187712279061586
"2109","Epc1",0.870787943906214,1,0.00352407223029674
"2110","Epc2",0.0107435605663451,0.171276230006577,NA
"2111","Epdr1",0.129459918555214,0.719631599992886,NA
"2112","Epha4",0.841868391136667,1,0.00486920840423173
