"","gene","Pr..Chisq.","fdr","logfc"
"4466","Pigs",0.487309606068599,0.805784388092294,0.0306770864275304
"4467","Pigt",0.402613770355536,0.75829645275154,-0.0150837160932628
"4468","Pigx",0.234860952828865,0.616152668537423,-0.0324044842665602
"4469","Pigyl",0.67045521662136,0.896124521149434,-0.0440193910134061
"4470","Pih1d1",0.904896534779138,0.968358703447941,0.0203521778600422
"4471","Pik3ca",0.0487882653217003,0.306754614739595,-0.051876132399091
"4472","Pik3r1",0.121589972970463,0.471506197886541,-0.0171408105101112
"4473","Pik3r2",0.671626437980504,0.896222273693734,0.0556867505846115
"4474","Pim2",0.840661311121666,0.951520009279653,0.0106769197935243
"4475","Pim3",0.515137415835908,0.817608327860669,-0.0199905602049077
"4476","Pin1",0.000912953349930019,0.0184155700823121,0.362383245129272
"4477","Pin4",9.58956012482294e-05,0.00285458524213609,-0.368265779530506
"4478","Pink1",0.300319294129417,0.676661625654659,0.116886592441978
"4479","Pinx1",0.0919191526013395,0.418860215643977,-0.0335516904944557
"4480","Pip4k2a",0.69059984619026,0.902105480074459,0.0162083104979066
"4481","Pip4k2b",0.714468752108962,0.915642759961494,-0.030237508934997
"4482","Pip5k1a",0.43996906076503,0.783447308401209,-0.0199942687064349
"4483","Pip5k1c",0.916825790185496,0.971824500412344,0.00740941937619119
"4484","Pisd",0.77425964736322,0.932306579077039,-0.0154168793349701
"4485","Pithd1",0.346986245132503,0.719444890919242,0.0565448174414962
"4486","Pitpna",0.546239907554523,0.832233408846869,0.0808002862227766
"4487","Pitpnb",0.962077442268439,0.985691018259886,0.000434809450081203
"4488","Pitpnc1",0.455188718889361,0.789781066033623,0.0569201167471753
"4489","Pitpnm1",0.526637310483624,0.822754020894436,-0.0212223008035942
"4490","Pitpnm2",0.814523727093211,0.944146801309167,0.00936306183701806
"4491","Pja1",0.198918784408415,0.57697092140931,0.102819557561744
"4492","Pja2",0.0503397391718319,0.312194938183406,0.0579798834631949
"4493","Pkia",0.0706063690922516,0.370037927837022,0.150065346047659
"4494","Pkig",0.975584050726212,0.990215050921031,0.0227471064621807
"4495","Pkm",0.885299310243739,0.965630237447683,0.0583777807325085
"4496","Pkn2",0.665739566421402,0.893961797709209,-0.0176758328588281
"4497","Pkp4",0.256986894888174,0.636641710869796,-0.0151812425393295
"4498","Pla2g12a",0.0150314400363082,0.152958228114149,0.101207386952605
"4499","Pla2g16",0.915769856338842,0.971286675162212,0.00589438360980343
"4500","Pla2g7",0.15465461632696,0.524582608761044,0.111997801487799
"4501","Plaa",0.65606425105689,0.889570068125511,0.030901300311434
"4502","Plat",0.164027683629488,0.533734416079108,0.0459194829775976
"4503","Plb1",0.0109631951802294,0.122317204079262,0.0619027662020357
"4504","Plcb1",0.675757508308532,0.897840532021147,0.0349240863783565
"4505","Plcxd2",0.0266618819627441,0.221380024537878,0.0744015383507875
"4506","Plcxd3",0.301254465925613,0.677492018354341,0.0248131281219083
"4507","Pld2",0.333522533449096,0.706627333511265,0.0239950066106388
"4508","Pld3",0.147723674102602,0.515216680805772,0.0977419340747187
"4509","Plekha1",0.151642057353589,0.52018612518599,0.0279845768551753
"4510","Plekha8",0.495190935433421,0.809225460318761,-0.0252938982840984
"4511","Plekhb1",0.0359529044025033,0.261546554689,-0.0541157913312796
"4512","Plekhb2",0.045652104034649,0.295052427337452,0.162946017644468
"4513","Plekhf2",0.951991864278408,0.983555747404029,0.00804380688632614
"4514","Plekhj1",0.328672801143773,0.70301093482571,0.11181914734767
"4515","Plekhm2",0.00329483029378862,0.050180997051826,-0.0839241461098445
"4516","Plekho1",0.2339910179517,0.616152668537423,-0.0455247706084921
"4517","Plgrkt",0.644067924835947,0.885331154009021,-0.0416498878645902
"4518","Plin2",0.806088018187943,0.943110853640349,-0.01449981139141
"4519","Plin3",0.0343530889124742,0.255652551720011,0.0233966657236814
"4520","Plk2",0.00135407943598162,0.0254297535961574,0.187358312056966
"4521","Plk3",0.508059817826258,0.81440342622957,-0.00430973108203193
"4522","Plk4",0.239392733113668,0.618884132381065,0.033523743579929
"4523","Pllp",0.184151943284438,0.559092912446418,-0.0467387731707858
"4524","Plp1",0.960135541226928,0.985540338161071,-0.00682019393956242
"4525","Plpp1",0.000387163286061924,0.00925836471402748,0.108961999126159
"4526","Plpp3",0.061079333308478,0.345699576039458,-0.130395952661716
"4527","Plpp5",0.00431462006872,0.0612932363821729,0.0518799071209055
"4528","Plpp7",0.20599533522032,0.580672115862701,-0.00608400568363161
"4529","Plppr1",0.788925367653421,0.938367904072063,-0.0123101991265402
"4530","Plppr2",0.820471803509765,0.946160539845532,-0.0269908109527461
"4531","Plppr3",0.764339108189561,0.929188584741832,0.00133297538836966
"4532","Plppr4",0.474573961426382,0.80097927407839,-0.0157791597051617
"4533","Plppr5",0.764596564062833,0.929188584741832,-0.0126547672887494
"4534","Plrg1",0.505864849994278,0.81381946816226,0.0302041878483962
"4535","Pls3",0.788073885076851,0.937896823414288,-0.0182102430336813
"4536","Plscr3",0.663192892985748,0.893305635426165,-0.00549858585931954
"4537","Plvap",0.00514338615528737,0.0696200986377954,0.127414615216921
"4538","Plxna1",0.334106483868164,0.706627333511265,0.0338117928794102
"4539","Plxna4",0.998560168162809,0.999556172822241,-0.000680240071781746
"4540","Plxnd1",0.272608766476717,0.651574478996232,0.0369723997322908
"4541","Pmepa1",0.803205222534733,0.942458990262377,0.00946477088552564
"4542","Pmf1",0.395044358858327,0.753673282918037,-0.0267760154357747
"4543","Pmm1",0.593987133464217,0.856222994349899,-0.110721203867691
"4544","Pmm2",0.294410980765368,0.672952077885069,0.0193396643094391
"4545","Pmp22",0.234367610657348,0.616152668537423,0.0280997266422912
"4546","Pmpca",0.0865403289108008,0.409875210109629,0.121841481774998
"4547","Pmpcb",0.583913704867582,0.850311921800195,-0.0382892830004971
"4548","Pmvk",0.194069388851692,0.57198065473388,-0.153609155940425
"4549","Pnck",0.912326733432517,0.970152836202004,-0.0161686731132747
"4550","Pnisr",0.417983701403371,0.768262644827142,-0.0506975843836172
"4551","Pnkd",0.00330156545978002,0.050180997051826,-0.124692548737996
"4552","Pnkp",0.0920745135308825,0.418860215643977,-0.00555130104261395
"4553","Pnma2",0.823358503294358,0.946674141280415,0.0181387026555453
"4554","Pnmal1",0.102497302723035,0.43925666053468,-0.0442362524502074
"4555","Pnmal2",0.0376013405986351,0.267700199892102,-0.129600808117702
"4556","Pnn",0.19152168734382,0.570269428280834,-0.0120080759290543
"4557","Pno1",0.0679122509496761,0.364007364656344,0.0520428438599449
"4558","Pnp",0.884893008774875,0.965509117102807,-0.00723141643876044
"4559","Pnpla8",0.0952138346477647,0.425850405089192,0.10480477347489
"4560","Pnpo",0.160195963376904,0.530572377347046,-0.0381202059126526
"4561","Pnrc1",0.0151333343015324,0.153776969233985,-0.0917967434746589
"4562","Pnrc2",0.82191902467937,0.946674141280415,-0.00197318164324636
"4563","Poc1a",0.863986505453369,0.957552786980143,-0.00298811684949818
"4564","Podxl2",0.981155102229825,0.992530905636526,0.0168998317422244
"4565","Pofut2",0.0285792668926172,0.229594244890969,0.0131991847535347
"4566","Pogk",0.0631558582383966,0.351288735013489,-0.0386674180776821
"4567","Poglut1",0.210437080179248,0.586787380957701,-0.0360017043640793
"4568","Polb",0.157006731130218,0.52511248910405,-0.0196916564434815
"4569","Pold2",0.242520394478487,0.622802673243088,0.0300708453078929
"4570","Pold3",0.0700305354933564,0.368233472511995,-0.0499199133438327
"4571","Pold4",0.400463940262625,0.757029857034011,-0.0449878239543374
"4572","Poldip2",0.381373734511637,0.746718114461376,0.0931425544048469
"4573","Poldip3",0.964083865748844,0.986271918873997,-0.00592041891228388
"4574","Pole3",0.255849390656769,0.635806516131745,-0.0745102957069537
"4575","Pole4",0.681965913727808,0.901708899693512,0.022696901412254
"4576","Polr1c",0.339483922751903,0.711290204971422,-0.0325798267061219
"4577","Polr1d",3.44148552351391e-06,0.000155278095255904,-0.598118647969371
"4578","Polr2b",0.862858779592362,0.957317344070754,-0.00789896044261509
"4579","Polr2c",0.976603171182632,0.991109230451861,-0.00124411040845368
"4580","Polr2d",0.461258022789214,0.791236932331273,0.05939955702604
"4581","Polr2e",0.261842612309765,0.642004732639957,-0.113727884278806
"4582","Polr2f",0.0193062654746938,0.179559365862398,-0.351001696778357
"4583","Polr2g",0.753521715995884,0.926814737680522,-0.0616935000376266
"4584","Polr2h",0.626831811307072,0.877019532725109,-0.0565611884951704
"4585","Polr2i",0.890425345110488,0.966538861740027,0.0419750266126777
"4586","Polr2j",0.00459274578084239,0.0641018642641309,-0.36981280686913
