"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prmt2",2.25709028393392e-39,0.360964362332884,0.505,0.202,3.37051292099852e-35,"8","Prmt2"
"Camk2g",3.00703239516054e-39,0.275761295352075,0.256,0.074,4.49040147569324e-35,"8","Camk2g"
"Ociad1",4.54520749709385e-39,0.401964413395591,0.456,0.18,6.78735835541024e-35,"8","Ociad1"
"Kifap3",7.36266210784221e-39,0.39752438845479,0.544,0.231,1.09946633256408e-34,"8","Kifap3"
"Adgrl1",8.25728175512912e-39,0.348091415133063,0.316,0.104,1.23305988449343e-34,"8","Adgrl1"
"Tmed92",9.21452332798922e-39,0.324861171096782,0.38,0.136,1.37600476856863e-34,"8","Tmed9"
"Atp6v1g2",2.00295718687272e-38,0.425751723138713,0.484,0.199,2.99101596715703e-34,"8","Atp6v1g2"
"Csk",2.99045039852564e-38,0.269476560203875,0.281,0.087,4.46563958011833e-34,"8","Csk"
"Zfand5",4.41298072778087e-38,0.368878476788568,0.459,0.182,6.58990412079518e-34,"8","Zfand5"
"Elavl41",4.82839472191996e-38,0.298097082943914,0.3,0.096,7.21024183824308e-34,"8","Elavl4"
"Actl6b",4.94555638322907e-38,0.32115054979796,0.452,0.172,7.38519934707597e-34,"8","Actl6b"
"Nisch2",9.3419962324215e-38,0.332700984478842,0.362,0.129,1.3950402973875e-33,"8","Nisch"
"Top2b1",1.50788019709586e-37,0.280418341115529,0.339,0.116,2.25171749832324e-33,"8","Top2b"
"Ergic2",3.3968908988058e-37,0.260773103905939,0.251,0.075,5.0725771791867e-33,"8","Ergic2"
"Clasp21",4.75667468322741e-37,0.489170091841241,0.396,0.154,7.10314230446349e-33,"8","Clasp2"
"Araf",4.94800403535214e-37,0.351782727760891,0.44,0.172,7.38885442599136e-33,"8","Araf"
"Cbarp",5.2685915192101e-37,0.320441933588065,0.353,0.123,7.86758771563645e-33,"8","Cbarp"
"Arl6ip17",5.65826985290012e-37,0.421400714451755,0.647,0.321,8.44949437133575e-33,"8","Arl6ip1"
"Zwint2",5.83849294069176e-37,0.520942831599291,0.631,0.333,8.71862150833501e-33,"8","Zwint"
"Strbp1",6.49733775856898e-37,0.370033660611719,0.479,0.196,9.70247447487105e-33,"8","Strbp"
"Canx2",7.4241806095014e-37,0.372259484836548,0.479,0.199,1.10865289041684e-32,"8","Canx"
"Safb",7.70691418997967e-37,0.253964841109389,0.276,0.086,1.15087349598966e-32,"8","Safb"
"Sptan11",7.85267875911915e-37,0.311772223624521,0.373,0.136,1.17264051909926e-32,"8","Sptan1"
"Unc119",8.09249254383692e-37,0.292423032508502,0.288,0.092,1.20845191157117e-32,"8","Unc119"
"Usp22",9.14195818592738e-37,0.370978095919723,0.415,0.159,1.36516861590453e-32,"8","Usp22"
"Smarcc2",1.05758266684947e-36,0.286008262763638,0.288,0.092,1.57928819640631e-32,"8","Smarcc2"
"Rbfox23",1.28684811554222e-36,0.381656628534508,0.565,0.248,1.9216502909392e-32,"8","Rbfox2"
"Matr32",1.30092931395372e-36,0.376688129922854,0.558,0.244,1.94267774452709e-32,"8","Matr3"
"Tm2d21",1.33936804406142e-36,0.305054827500548,0.364,0.131,2.00007830019692e-32,"8","Tm2d2"
"Nmt2",1.45757613808406e-36,0.354050370678379,0.329,0.115,2.17659844700093e-32,"8","Nmt2"
"Mtss1",2.66344066889511e-36,0.261746779276686,0.253,0.077,3.97731595086107e-32,"8","Mtss1"
"Ap2a2",4.48237443404047e-36,0.339775049747027,0.482,0.197,6.69352974235263e-32,"8","Ap2a2"
"Luc7l",5.14210087270408e-36,0.354438124820071,0.302,0.101,7.67869923320901e-32,"8","Luc7l"
"Kcnk21",6.57494020662522e-36,0.295771296445994,0.336,0.117,9.81835821055344e-32,"8","Kcnk2"
"Npepps",1.75163507025053e-35,0.339710950729768,0.288,0.096,2.61571665040512e-31,"8","Npepps"
"Ankra2",1.88303062603433e-35,0.310353688742037,0.396,0.149,2.81192963385706e-31,"8","Ankra2"
"Cask",2.31236166315483e-35,0.389327994179494,0.387,0.148,3.45304967158911e-31,"8","Cask"
"Txndc151",3.33797071559407e-35,0.276164915684787,0.306,0.104,4.98459166959662e-31,"8","Txndc15"
"Emc4",6.2899531736244e-35,0.311682192114392,0.422,0.166,9.39278707417332e-31,"8","Emc4"
"Clptm11",7.18453674374516e-35,0.271093502310198,0.274,0.088,1.07286687194346e-30,"8","Clptm1"
"Dnmt3a",7.82142090428288e-35,0.352233177972043,0.396,0.153,1.16797278363656e-30,"8","Dnmt3a"
"Ppp3r1",1.32895500612862e-34,0.278125271101955,0.364,0.134,1.98452851065187e-30,"8","Ppp3r1"
"Tubb4a1",1.98734618531889e-34,0.252369940227725,0.366,0.134,2.96770405853669e-30,"8","Tubb4a"
"Cdh23",3.28195424794594e-34,0.417902257194592,0.309,0.11,4.90094227845767e-30,"8","Cdh2"
"Mafg",3.42880221732491e-34,0.277471830302362,0.251,0.079,5.12023035113128e-30,"8","Mafg"
"Ndn2",5.14539276558278e-34,0.5213925814207,0.59,0.308,7.68361501684476e-30,"8","Ndn"
"Foxg11",9.41943263379139e-34,0.333012375130295,0.281,0.094,1.40660387520407e-29,"8","Foxg1"
"2210016L21Rik",1.14579139089363e-33,0.334381888152544,0.475,0.199,1.71101028402146e-29,"8","2210016L21Rik"
"Prpf4b2",1.43892712335236e-33,0.317640546775362,0.313,0.111,2.14874987330209e-29,"8","Prpf4b"
"Casc41",1.63905667182799e-33,0.295959612463437,0.279,0.093,2.44760332804074e-29,"8","Casc4"
"Sars1",2.31710570075453e-33,0.35834864193766,0.406,0.164,3.46013394293674e-29,"8","Sars"
"Pcyt21",3.51014372851975e-33,0.322837296160831,0.265,0.088,5.24169762979854e-29,"8","Pcyt2"
"Hsp90b14",4.21785393004414e-33,0.281886368197679,0.385,0.148,6.29852127373492e-29,"8","Hsp90b1"
"Myt1l",4.67835187776887e-33,0.269350075610323,0.341,0.124,6.98618285907226e-29,"8","Myt1l"
"Srsf113",6.21890707217301e-33,0.311324938480749,0.44,0.18,9.28669393087596e-29,"8","Srsf11"
"Srrm26",8.10042219609902e-33,0.357701198988396,0.532,0.234,1.20963604654347e-28,"8","Srrm2"
"Pbrm12",8.30380496249882e-33,0.288253232979597,0.263,0.087,1.24000719504995e-28,"8","Pbrm1"
"Apba2",1.2296441424708e-32,0.285550250420906,0.288,0.098,1.83622759795164e-28,"8","Apba2"
"Enah1",2.36185504433489e-32,0.311763688452264,0.27,0.091,3.52695813770529e-28,"8","Enah"
"H131",2.92304502939605e-32,0.296394635391527,0.267,0.09,4.36498314239712e-28,"8","H13"
"Dlgap11",3.09575833740885e-32,0.318438281004947,0.309,0.111,4.62289592525263e-28,"8","Dlgap1"
"Rab3b",3.48203162931912e-32,0.468541642662394,0.276,0.098,5.19971783206224e-28,"8","Rab3b"
"Tex264",5.18029694652553e-32,0.294556034005487,0.311,0.111,7.73573743024658e-28,"8","Tex264"
"Hnrnpdl3",6.16141613707229e-32,0.331116467997385,0.442,0.186,9.20084271749005e-28,"8","Hnrnpdl"
"Bex24",6.53019934537087e-32,0.423438284427565,0.832,0.644,9.75154668244232e-28,"8","Bex2"
"Chd5",9.3796728915642e-32,0.259388239961488,0.339,0.125,1.40066655289728e-27,"8","Chd5"
"Rnf208",1.01732273319525e-31,0.259080437358115,0.364,0.137,1.51916803748047e-27,"8","Rnf208"
"Cplx1",1.06446446895258e-31,0.316782595217767,0.396,0.158,1.58956479148689e-27,"8","Cplx1"
"Gars",1.32587728622512e-31,0.273188213221813,0.329,0.121,1.97993255151997e-27,"8","Gars"
"Napg",2.48556282235218e-31,0.288035029285364,0.263,0.088,3.71169096261852e-27,"8","Napg"
"Pigt1",2.76456245383859e-31,0.259150808506248,0.306,0.11,4.12832111231717e-27,"8","Pigt"
"Cmip",3.46400115284337e-31,0.289571844679802,0.376,0.147,5.172792921541e-27,"8","Cmip"
"Kif3a",3.72066398877267e-31,0.28141208824197,0.276,0.095,5.55606753443423e-27,"8","Kif3a"
"Dync1i21",4.53449962005885e-31,0.374062811016086,0.629,0.313,6.77136828263388e-27,"8","Dync1i2"
"Ktn13",5.0183318945308e-31,0.269402037175131,0.357,0.137,7.49387501810284e-27,"8","Ktn1"
"Nars",7.58626418760181e-31,0.268422375810733,0.415,0.168,1.13285683113458e-26,"8","Nars"
"Prkce",7.67189531385702e-31,0.297393921664453,0.27,0.093,1.14564412721827e-26,"8","Prkce"
"Nap1l5",1.50585959521288e-30,0.407542609619185,0.355,0.144,2.24870013353139e-26,"8","Nap1l5"
"Celf1",1.85572130385112e-30,0.340340309483045,0.267,0.093,2.77114862304087e-26,"8","Celf1"
"Zmynd11",2.1734527109318e-30,0.329920887523924,0.281,0.101,3.24561693323445e-26,"8","Zmynd11"
"Clip3",2.20532934469305e-30,0.25705660579116,0.297,0.106,3.29321831043013e-26,"8","Clip3"
"Tmem55b",2.51785681319915e-30,0.256366628252247,0.274,0.095,3.75991557915029e-26,"8","Tmem55b"
"Srpk21",2.54039373565258e-30,0.326426552053301,0.445,0.19,3.79356996545e-26,"8","Srpk2"
"Atp6v1b2",2.75004957308954e-30,0.28698986512267,0.431,0.178,4.1066490274946e-26,"8","Atp6v1b2"
"Csnk1a13",3.14178183909923e-30,0.260133952707697,0.509,0.224,4.69162282032689e-26,"8","Csnk1a1"
"Sh3glb2",4.09518024407825e-30,0.251010474817571,0.3,0.107,6.11533265848205e-26,"8","Sh3glb2"
"Ppig2",5.1386547718774e-30,0.25240452070606,0.323,0.121,7.67355317084452e-26,"8","Ppig"
"Ndrg3",7.21819135407891e-30,0.308579430530887,0.431,0.183,1.0778925149046e-25,"8","Ndrg3"
"Rfc2",7.50746441838197e-30,0.267487139383373,0.267,0.093,1.12108966159698e-25,"8","Rfc2"
"Prnp2",1.30616079813526e-29,0.437501825997271,0.359,0.148,1.95048991985539e-25,"8","Prnp"
"Arl4c",1.50936465449011e-29,0.298379093810746,0.253,0.087,2.25393423855008e-25,"8","Arl4c"
"Rpn23",1.55442771975569e-29,0.296608297537133,0.316,0.12,2.32122691391118e-25,"8","Rpn2"
"Maged21",1.58300531731513e-29,0.286337212302422,0.435,0.186,2.36390184034668e-25,"8","Maged2"
"Mapt3",2.35954966035518e-29,0.403249953087058,0.841,0.569,3.5235155078084e-25,"8","Mapt"
"Ypel31",2.76453509386269e-29,0.428066020875424,0.624,0.343,4.12828025566515e-25,"8","Ypel3"
"U2surp1",3.39057747011417e-29,0.273929285373442,0.366,0.146,5.06314933612148e-25,"8","U2surp"
"Nrep4",5.2392949702963e-29,0.449597531617234,0.5,0.245,7.82383917914346e-25,"8","Nrep"
"Dctn1",7.00121416101042e-29,0.250479892128899,0.316,0.119,1.04549131066369e-24,"8","Dctn1"
"Kdm6b1",7.99052918922256e-29,0.357842984941872,0.263,0.094,1.19322572382661e-24,"8","Kdm6b"
"Celf23",8.94302893407915e-29,0.583869533111436,0.597,0.336,1.33546251072604e-24,"8","Celf2"
"Vsnl12",9.66096122994166e-29,0.446329013736809,0.495,0.238,1.44267134046719e-24,"8","Vsnl1"
"Eef1a24",1.04974467272305e-28,0.366080753348832,0.597,0.301,1.56758371977732e-24,"8","Eef1a2"
"Hsp90aa13",1.64843184663185e-28,0.404937494057254,0.783,0.523,2.46160327657535e-24,"8","Hsp90aa1"
"Smarca2",1.87118846211165e-28,0.267260134537928,0.406,0.17,2.79424573047132e-24,"8","Smarca2"
"Emc10",2.50033677607957e-28,0.347802659509739,0.532,0.255,3.73375290771962e-24,"8","Emc10"
"Dcx1",4.13139326270364e-28,0.302364281120451,0.435,0.193,6.16940955919535e-24,"8","Dcx"
"Nagk",4.5454702578128e-28,0.257376842294098,0.329,0.127,6.78775073599185e-24,"8","Nagk"
"Kmt2e1",1.24607286654079e-27,0.27769104344401,0.283,0.106,1.86076061160536e-23,"8","Kmt2e"
"Snap47",1.24732131159675e-27,0.326523125003719,0.491,0.228,1.86262491460743e-23,"8","Snap47"
"Tulp4",1.31488123357786e-27,0.305739381893116,0.323,0.128,1.96351214610183e-23,"8","Tulp4"
"Tardbp",1.32481218597522e-27,0.279433954466388,0.258,0.092,1.97834203731679e-23,"8","Tardbp"
"Hnrnpr3",1.38410654363911e-27,0.255475618554624,0.396,0.166,2.06688630161628e-23,"8","Hnrnpr"
"Diablo",1.52000353237401e-27,0.759465116623442,0.251,0.098,2.26982127489411e-23,"8","Diablo"
"Hbb-bs",2.43034007594192e-27,3.55720668317437,0.272,0.105,3.62922683540408e-23,"8","Hbb-bs"
"Ube2b1",3.96693976510023e-27,0.305706241927959,0.553,0.267,5.92383115122417e-23,"8","Ube2b"
"Acot74",6.89966473236515e-27,0.330382451886882,0.604,0.31,1.03032693448409e-22,"8","Acot7"
"Aars",7.10268258064569e-27,0.260001660195517,0.276,0.103,1.06064358976782e-22,"8","Aars"
"Itm2c2",1.01664452369329e-26,0.46199435549946,0.283,0.112,1.51815526723119e-22,"8","Itm2c"
"Morf4l2",1.42676896408015e-26,0.375488387005521,0.659,0.374,2.13059409406089e-22,"8","Morf4l2"
"Camk2b",7.85522109895633e-26,0.30821508115051,0.435,0.196,1.17302016670715e-21,"8","Camk2b"
"Fkbp21",1.20941591129768e-25,0.291324378512908,0.495,0.236,1.80602078034082e-21,"8","Fkbp2"
"Fam177a",1.62707700006579e-25,0.257611475066078,0.32,0.128,2.42971408419824e-21,"8","Fam177a"
"Srrm14",1.8872368228341e-25,0.258136412844166,0.394,0.17,2.81821074753816e-21,"8","Srrm1"
"Tmem2081",3.11355328960599e-25,0.282587145788228,0.401,0.177,4.64946912736862e-21,"8","Tmem208"
"Dclk14",5.19198213685289e-25,0.399708403633434,0.498,0.251,7.75318692496242e-21,"8","Dclk1"
"Gnao11",6.2191415109259e-25,0.258500339977652,0.459,0.21,9.28704401826564e-21,"8","Gnao1"
"Nedd44",7.09861269271182e-25,0.252301318090108,0.424,0.19,1.06003583340266e-20,"8","Nedd4"
"Psip14",1.85883294055997e-24,0.334944473983646,0.641,0.353,2.7757952301382e-20,"8","Psip1"
"Trappc6b",2.6268983608533e-24,0.254846633281576,0.382,0.167,3.92274732226223e-20,"8","Trappc6b"
"Atp6v0e21",1.3184212814056e-23,0.273934030151574,0.548,0.274,1.96879849952298e-19,"8","Atp6v0e2"
"Tra2b2",1.51287330428567e-23,0.251827873060817,0.435,0.2,2.25917370528979e-19,"8","Tra2b"
"Fam57b",1.59247986966147e-23,0.252752811179019,0.396,0.176,2.37805018936547e-19,"8","Fam57b"
"Srsf72",1.94438903106862e-23,0.261041790353147,0.419,0.192,2.90355614009477e-19,"8","Srsf7"
"Reep52",2.60322855143097e-23,0.296778695880258,0.594,0.314,3.88740119585187e-19,"8","Reep5"
"Gpi11",2.78813719611364e-23,0.369547026367725,0.47,0.239,4.16352527495649e-19,"8","Gpi1"
"Hspa84",7.76821850741251e-23,0.436092762392282,0.848,0.754,1.16002806971191e-18,"8","Hspa8"
"Dpysl5",2.996446254625e-22,0.269648732610521,0.316,0.135,4.47459319203152e-18,"8","Dpysl5"
"Pafah1b1",3.01724698392071e-22,0.286401621743137,0.555,0.291,4.50565492108879e-18,"8","Pafah1b1"
"Uchl14",4.16228400192037e-22,0.373215505942825,0.806,0.547,6.21553870006769e-18,"8","Uchl1"
"Rimklb",1.09548504954093e-21,0.252874500599256,0.27,0.109,1.63588782447947e-17,"8","Rimklb"
"Vcp1",1.47240504702285e-21,0.255095000324048,0.546,0.277,2.19874245671922e-17,"8","Vcp"
"Rab3a6",1.50126736933101e-21,0.360957421638998,0.749,0.53,2.241842562622e-17,"8","Rab3a"
"Camk11",4.01254761161206e-21,0.272778647021382,0.422,0.201,5.9919373484203e-17,"8","Camk1"
"Map1b5",8.63971951407804e-21,0.282033012002598,0.896,0.736,1.29016931503727e-16,"8","Map1b"
"Zfos11",9.38501474621468e-21,0.30042297516873,0.353,0.164,1.40146425205224e-16,"8","Zfos1"
"Pcdh101",1.88851499125267e-20,0.279233453409442,0.251,0.103,2.82011943643762e-16,"8","Pcdh10"
"Adcy1",3.13796743316301e-20,0.277995569160032,0.394,0.191,4.68592676794233e-16,"8","Adcy1"
"Tubb2a6",3.99876851514223e-20,0.324561345445767,0.924,0.828,5.97136102366189e-16,"8","Tubb2a"
"Cct72",5.31914803532712e-20,0.283393203741997,0.56,0.311,7.94308376115398e-16,"8","Cct7"
"Gsk3b4",8.72999718388043e-20,0.352511826307576,0.613,0.362,1.30365047946887e-15,"8","Gsk3b"
"Ppp2r1a",1.1687758671704e-19,0.253848424762411,0.546,0.292,1.74533300244556e-15,"8","Ppp2r1a"
"Actg12",1.2424457288733e-19,0.259681950649897,0.947,0.9,1.8553442069265e-15,"8","Actg1"
"Hmgn34",1.59460562862516e-19,0.278133150134282,0.618,0.344,2.38122458522595e-15,"8","Hmgn3"
"Ywhah4",2.45857156877388e-19,0.350567495948715,0.77,0.565,3.67138492365003e-15,"8","Ywhah"
"Crmp13",6.35340862780157e-19,0.274184562170308,0.654,0.384,9.48754510389609e-15,"8","Crmp1"
"Pkm1",7.80299352123857e-19,0.312505230709161,0.675,0.415,1.16522102252656e-14,"8","Pkm"
"Atp6v1e11",9.67372266741374e-19,0.253076727382008,0.576,0.323,1.44457700592489e-14,"8","Atp6v1e1"
"Kif1b1",1.41163085767952e-17,0.28348954610922,0.488,0.263,2.10798835977282e-13,"8","Kif1b"
"Tpi11",2.75831055878914e-17,0.253443040575842,0.532,0.293,4.11898515743982e-13,"8","Tpi1"
"6330403K07Rik4",8.55321407586381e-17,0.319324470472193,0.712,0.494,1.27725145794874e-12,"8","6330403K07Rik"
"Mdh11",1.23470038005113e-16,0.348039097963571,0.707,0.519,1.84377807753036e-12,"8","Mdh1"
"Vdac3",2.46678231509612e-16,0.256766071638219,0.592,0.349,3.68364603113303e-12,"8","Vdac3"
"Rabac11",3.31305281501778e-16,0.252385704037665,0.553,0.327,4.94738176866605e-12,"8","Rabac1"
"Bcl11b1",3.45666667122164e-16,0.311918528380636,0.276,0.13,5.16184034013528e-12,"8","Bcl11b"
"Stmn35",4.68448001444726e-16,0.26661792482793,0.896,0.831,6.9953340055741e-12,"8","Stmn3"
"Tubb4b2",2.72522783668265e-14,0.264335305386716,0.512,0.307,4.0695827285182e-10,"8","Tubb4b"
"Sncb5",2.45951296636695e-13,0.26835885931979,0.671,0.451,3.67279071267577e-09,"8","Sncb"
"Hsp90ab11",1.05496962496839e-12,0.279266695399398,0.878,0.784,1.57538614096529e-08,"8","Hsp90ab1"
"Aldoa3",1.3847456087483e-12,0.329689554154695,0.774,0.625,2.06784061754383e-08,"8","Aldoa"
"Camkv3",1.31074287918564e-11,0.263410860138068,0.433,0.262,1.95733234148792e-07,"8","Camkv"
"Pbx12",4.99986729255531e-11,0.265372612462613,0.364,0.215,7.46630182797284e-07,"8","Pbx1"
"Npy",5.82059245927536e-10,2.93762659236224,0.329,0.219,8.69189071943589e-06,"8","Npy"
"Arpp21",1.6699198272093e-07,0.432092367794426,0.295,0.19,0.00249369127797164,"8","Arpp21"
"Nnat4",0.00026758374323312,0.303720412047853,0.843,0.737,1,"8","Nnat"
"Plp1",0,2.21434876443699,0.382,0.02,0,"9","Plp1"
"Bcas1",0,1.60505722154821,0.496,0.029,0,"9","Bcas1"
"Olig21",0,1.54662391046513,0.651,0.056,0,"9","Olig2"
"Pllp",0,1.27243463817992,0.463,0.02,0,"9","Pllp"
"Bmp4",0,1.23195845529249,0.254,0.005,0,"9","Bmp4"
"Gpr17",0,1.16522596484665,0.343,0.003,0,"9","Gpr17"
"Sox10",0,1.12892784849605,0.406,0.01,0,"9","Sox10"
"Sox8",0,1.12832193465502,0.433,0.021,0,"9","Sox8"
"Matn4",0,1.11139820706139,0.358,0.01,0,"9","Matn4"
"Tnr",0,1.1048549466271,0.34,0.013,0,"9","Tnr"
"Enpp2",0,1.01204351912672,0.406,0.025,0,"9","Enpp2"
"Pdgfra",0,1.01200854141791,0.293,0.012,0,"9","Pdgfra"
"C1ql1",5.31367279369166e-296,1.32318357924884,0.43,0.033,7.93490758281976e-292,"9","C1ql1"
"Lhfpl3",4.99184497342064e-289,1.13692257892092,0.364,0.023,7.45432209880904e-285,"9","Lhfpl3"
"Lims2",4.98172899747999e-286,1.38641411437502,0.406,0.03,7.43921591193687e-282,"9","Lims2"
"4430402I18Rik",2.4748094268941e-280,0.769210483558423,0.257,0.011,3.69563291718096e-276,"9","4430402I18Rik"
"Itpr2",2.70615496163529e-274,0.905283415290501,0.304,0.017,4.04110120420998e-270,"9","Itpr2"
"Ptpre",6.85578558098415e-254,0.931441967803712,0.331,0.022,1.02377446080836e-249,"9","Ptpre"
"Col9a3",1.07155418829785e-234,1.22148463191877,0.349,0.027,1.60015186938518e-230,"9","Col9a3"
"Gal3st1",2.31063326731398e-228,0.675386447672018,0.254,0.014,3.45046865807997e-224,"9","Gal3st1"
"Sh3bp4",1.15561280251267e-220,0.664884630029258,0.278,0.017,1.72567659799216e-216,"9","Sh3bp4"
"Sox6",7.7187720777622e-188,0.750660770785553,0.31,0.026,1.15264423437223e-183,"9","Sox6"
"Opcml1",1.93873619835181e-182,1.11907066855896,0.406,0.048,2.89511476499875e-178,"9","Opcml"
"Dll3",1.20918458531936e-176,0.994676741805201,0.328,0.032,1.8056753412574e-172,"9","Dll3"
"Tcf7l2",4.94201328958707e-176,1.07490879726522,0.343,0.036,7.37990844534037e-172,"9","Tcf7l2"
"Chd7",2.97180738343829e-164,0.838100755701597,0.349,0.039,4.4377999656884e-160,"9","Chd7"
"Tns3",1.4723842134467e-145,0.802110676672186,0.266,0.025,2.19871134593995e-141,"9","Tns3"
"Sgk1",6.07598730833807e-138,0.794399040877377,0.293,0.032,9.07327184754125e-134,"9","Sgk1"
"Olig15",1.42715285539507e-136,1.62180518633816,0.791,0.281,2.13116735896146e-132,"9","Olig1"
"Sulf2",1.6220050062312e-134,0.658089609925161,0.272,0.028,2.42214007580505e-130,"9","Sulf2"
"Vcan",1.23582532105437e-125,0.663415798855169,0.278,0.031,1.84545795193049e-121,"9","Vcan"
"Lima1",1.08811949297035e-123,0.569763390884685,0.254,0.027,1.62488883885262e-119,"9","Lima1"
"Gpr37l11",7.23162950042983e-116,0.862129317613542,0.445,0.082,1.07989923329919e-111,"9","Gpr37l1"
"Scrg11",6.29050598532607e-113,1.10600301748405,0.633,0.175,9.39361258788742e-109,"9","Scrg1"
"Gltp",1.02447901079852e-110,0.937076325669601,0.391,0.069,1.52985450682543e-106,"9","Gltp"
"Mbp",1.37990244819321e-102,2.606099097606,0.457,0.11,2.06060832588691e-98,"9","Mbp"
"Cnp",2.98728124906452e-102,1.9196776400662,0.639,0.213,4.46090708922805e-98,"9","Cnp"
"Dnm31",1.26250158259971e-99,0.876360505106389,0.349,0.061,1.88529361329615e-95,"9","Dnm3"
"Mpzl11",2.1442506682801e-99,0.999374269191661,0.37,0.068,3.20200952294267e-95,"9","Mpzl1"
"Wscd1",4.70708947876149e-96,0.642067235093464,0.313,0.05,7.02909671863454e-92,"9","Wscd1"
"Epn2",8.10701776908865e-96,0.704239074170627,0.316,0.051,1.21062096345801e-91,"9","Epn2"
"Cd97",2.00244744972807e-95,1.5732324695066,0.779,0.333,2.99025477667893e-91,"9","Cd9"
"Sirt2",4.12372723327907e-94,1.8712714409931,0.663,0.245,6.15796187745563e-90,"9","Sirt2"
"Tcf12",6.4118219689918e-91,0.626287998716375,0.301,0.049,9.57477374629545e-87,"9","Tcf12"
"3110035E14Rik",3.75443836329093e-87,0.773469145488233,0.352,0.067,5.60650280790235e-83,"9","3110035E14Rik"
